selector,class_id,class_name,num_image_class,auc_target_bg,ap_target_bg,auc_target_other,ap_target_other,target_bg_mean_margin,target_other_mean_margin,auc_target_all,ap_target_all,target_top01_fraction,other_fg_top01_fraction,bg_top01_fraction,target_top05_fraction,other_fg_top05_fraction,bg_top05_fraction,target_top10_fraction,other_fg_top10_fraction,bg_top10_fraction
S3,13,motorbike,76,0.4572411314271129,0.358950775383327,0.531812596039255,0.6444948997292161,-280.44258421857904,33.42055189514115,0.4548248002047476,0.312190356366018,0.1973684210526315,0.1710526315789473,0.631578947368421,0.2786759280933959,0.1484922962721561,0.5714822479691307,0.2879397804835795,0.1341934756813767,0.5768524072943916
S3,14,person,445,0.5576762287632218,0.4244457995390048,0.4895710914340879,0.5214877297590238,676.7550184012896,136.76495882846692,0.5476734985871882,0.370573723805034,0.5146067415730337,0.1910112359550561,0.2921348314606741,0.423432712876562,0.2165674597522285,0.3588877369680191,0.3858397133176761,0.222272037817747,0.3909232073165728
S3,15,pottedplant,85,0.6751537947847646,0.3696643725000961,0.5673671501704425,0.3350576111205701,1444.6548603695892,461.5816070618881,0.6626191669657664,0.3353596167230083,0.3058823529411765,0.3529411764705882,0.3411764705882353,0.2939693409427755,0.2990496079803583,0.4059003915403242,0.2785048203560051,0.2805301846508507,0.4399240309007095
S3,16,sheep,57,0.347873165541774,0.2924219187465114,0.4547578917896436,0.5413930570740559,-865.1636834129622,-868.9099663805152,0.3490551983298243,0.2912004120739038,0.5087719298245614,0.0350877192982456,0.4385964912280701,0.3394421582094712,0.0150934015199943,0.6445529171983465,0.2958591668623577,0.013513033596136,0.6901660390797457
S3,17,sofa,90,0.5974254130429911,0.384055521685803,0.5028579374673302,0.5250313927049225,483.35112431083866,-53.01141569365897,0.5570186224304051,0.3351691154052211,0.2222222222222222,0.3777777777777777,0.4,0.2893913117874676,0.2923301827016997,0.4176051048374319,0.2979553807161677,0.2727902838104132,0.4281830907312881
S3,18,train,84,0.4563860418491084,0.3847040435453314,0.4811715001545627,0.7007522471285638,12.414540735883785,188.89483316977572,0.4546159508914765,0.3869734125224324,0.4404761904761904,0.0476190476190476,0.5119047619047619,0.3726759147811779,0.0291856778698883,0.5978331570436833,0.3553463869007648,0.0295508873302249,0.6144882087071247
S3,19,tvmonitor,74,0.7300696235676011,0.4706133622768076,0.6663585514494936,0.5584818500119156,1878.882685373268,1687.7875573009046,0.7238230219691235,0.4540358693780688,0.4324324324324324,0.1891891891891892,0.3783783783783784,0.4283813973180971,0.1570163486059645,0.4135714155450998,0.4094271013103694,0.1465625425789352,0.4422732974116113
S4,0,aeroplane,90,0.5558943180278031,0.3359904032356617,0.69518218809922,0.9015026174123316,294.7596797765621,979.057803506037,0.5565205704208558,0.334313083454561,0.3444444444444444,0.0111111111111111,0.6444444444444445,0.4154496278619086,0.0031357774778827,0.5788392995849135,0.3849453549732617,0.0068113819931159,0.6059340917833395
S4,1,bicycle,79,0.5471557536159274,0.234594810914692,0.5650735598054278,0.3908000534960847,567.4640465652215,444.0852446884797,0.5650801241303941,0.2220313493750998,0.2784810126582278,0.0379746835443038,0.6835443037974683,0.2241103829444524,0.0653991009097408,0.7095528696385399,0.2020566517690646,0.0740965645337042,0.7231945078660892
S4,2,bird,103,0.4784266808350451,0.2660731716564818,0.359049626903652,0.3526067449145685,258.16871824501925,-849.1123673118902,0.47734886140266,0.2631827957431827,0.3980582524271844,0.0388349514563106,0.5631067961165048,0.2878092940529067,0.0316033368217834,0.68058736912531,0.2410032563311284,0.0353762559093915,0.7236204877594802
S4,3,boat,72,0.4856960053712241,0.2807077542393507,0.5706145631058149,0.696354848043411,153.2045517326491,288.14090756624563,0.4876171784300804,0.2789598455020611,0.4166666666666667,0.0,0.5833333333333334,0.3000392787447741,0.0144539782697677,0.6830108977812795,0.2496678502213794,0.0211773032496716,0.7275417761526928
