graph,lambda,score,scope,stratum,aggregation,metric,estimate,ci_low,ci_high,num_images,num_images_total,num_rows,num_rows_total,num_classes,bootstrap_repeats,bootstrap_valid_repeats,bootstrap_valid_fraction,bootstrap_seed,bootstrap_base_seed
B1_spatial,1.0,relevance,all_positive_classes,single_label,micro,bg_tail_enrich_05,0.14433105663633217,0.12695272085204753,0.1627002636326305,918,927,918,927,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,relevance,all_positive_classes,single_label,micro,target_top10_fraction,0.8251077281169175,0.8067676156286694,0.8427891739716039,927,927,927,927,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,relevance,all_positive_classes,single_label,micro,other_fg_top10_fraction,0.0,0.0,0.0,927,927,927,927,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,relevance,all_positive_classes,single_label,micro,bg_top10_fraction,0.17409937815158694,0.15644310439687317,0.1923904842703497,927,927,927,927,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,relevance,all_positive_classes,single_label,micro,target_tail_enrich_10,3.928705166588073,3.7588852396501853,4.108626901782217,921,927,921,927,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,relevance,all_positive_classes,single_label,micro,bg_tail_enrich_10,0.20166215237223567,0.18236932760646332,0.22200321122130476,918,927,918,927,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,relevance,all_positive_classes,single_label,micro,target_top20_fraction,0.7392973711694527,0.7192143574185181,0.7587354998869713,927,927,927,927,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,relevance,all_positive_classes,single_label,micro,other_fg_top20_fraction,0.0,0.0,0.0,927,927,927,927,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,relevance,all_positive_classes,single_label,micro,bg_top20_fraction,0.2599875394551709,0.2405638793888748,0.28002750382479263,927,927,927,927,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,relevance,all_positive_classes,single_label,micro,target_tail_enrich_20,2.960033307417873,2.875055787035795,3.047574088175518,921,927,921,927,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,relevance,all_positive_classes,single_label,micro,bg_tail_enrich_20,0.3063603813918305,0.2850755799532516,0.3284391573146022,918,927,918,927,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,relevance,all_positive_classes,single_label,micro,auc_target_bg,0.9184832716360154,0.9113760552762513,0.9251721126858583,912,927,912,927,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,relevance,all_positive_classes,single_label,micro,ap_target_bg,0.8419898381361106,0.8290008241928299,0.8550799597391417,912,927,912,927,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,relevance,all_positive_classes,single_label,micro,target_mean,0.6994217691138475,0.688194768732821,0.7106101259705002,921,927,921,927,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,relevance,all_positive_classes,single_label,micro,bg_mean,0.290010244394858,0.2788252856147367,0.30173181118900927,918,927,918,927,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,relevance,all_positive_classes,single_label,micro,target_median,0.7214666164798705,0.7087149234989921,0.7340619697464023,921,927,921,927,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,relevance,all_positive_classes,single_label,micro,bg_median,0.2691452514219908,0.25645137150378317,0.2826843300393639,918,927,918,927,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,relevance,all_positive_classes,single_label,macro_class,target_hit,0.9156125674677655,0.8944814318236995,0.9357088780144015,927,927,927,927,20,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,relevance,all_positive_classes,single_label,macro_class,other_fg_hit,0.0,0.0,0.0,927,927,927,927,20,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,relevance,all_positive_classes,single_label,macro_class,background_hit,0.07463408065202898,0.05536609537579085,0.09468514008145373,927,927,927,927,20,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,relevance,all_positive_classes,single_label,macro_class,target_top05_fraction,0.8607962035469059,0.8422998869682102,0.8788311142344591,927,927,927,927,20,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,relevance,all_positive_classes,single_label,macro_class,other_fg_top05_fraction,0.0,0.0,0.0,927,927,927,927,20,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,relevance,all_positive_classes,single_label,macro_class,bg_top05_fraction,0.13843757344526728,0.12043413468417676,0.1569925185579893,927,927,927,927,20,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,relevance,all_positive_classes,single_label,macro_class,target_tail_enrich_05,4.733704633889928,4.404980892258949,5.084273200125683,921,927,921,927,20,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,relevance,all_positive_classes,single_label,macro_class,bg_tail_enrich_05,0.1626697870473275,0.14183157161100018,0.18607942721270765,918,927,918,927,20,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,relevance,all_positive_classes,single_label,macro_class,target_top10_fraction,0.8088146725817771,0.7862508637173293,0.829734652142269,927,927,927,927,20,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,relevance,all_positive_classes,single_label,macro_class,other_fg_top10_fraction,0.0,0.0,0.0,927,927,927,927,20,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,relevance,all_positive_classes,single_label,macro_class,bg_top10_fraction,0.19044608308378508,0.16958456994061438,0.2130212071962218,927,927,927,927,20,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,relevance,all_positive_classes,single_label,macro_class,target_tail_enrich_10,3.8264697908414944,3.621147851362328,4.040296025064021,921,927,921,927,20,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,relevance,all_positive_classes,single_label,macro_class,bg_tail_enrich_10,0.2259107042620144,0.19863887856487922,0.25656778552667203,918,927,918,927,20,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,relevance,all_positive_classes,single_label,macro_class,target_top20_fraction,0.7232163658901406,0.6973293509216861,0.7468023534927357,927,927,927,927,20,5000,5000,1.0,3021694564,20260901
