comparison,graph,stratum,aggregation,metric,estimate,ci_low,ci_high,num_images,num_images_total,num_rows,num_rows_total,num_classes,bootstrap_repeats,bootstrap_valid_repeats,bootstrap_valid_fraction,bootstrap_seed,bootstrap_base_seed
relevance_x_stability_minus_relevance,B3_spatial_feature,exactly_2_labels,macro_class,target_hit,-0.10050860612817133,-0.13954597009399938,-0.0650338663431407,375,375,750,750,20,5000,5000,1.0,3021694564,20260901
relevance_x_stability_minus_relevance,B3_spatial_feature,exactly_2_labels,macro_class,target_tail_enrich_05,-2.071049236736809,-2.4231456560662137,-1.7339751688508025,373,375,695,750,20,5000,5000,1.0,3021694564,20260901
relevance_x_stability_minus_relevance,B3_spatial_feature,exactly_2_labels,macro_class,target_tail_enrich_10,-1.2232519007492173,-1.4091072483491458,-1.04140622479697,373,375,695,750,20,5000,5000,1.0,3021694564,20260901
relevance_x_stability_minus_relevance,B3_spatial_feature,exactly_2_labels,macro_class,bg_tail_enrich_05,0.16698653941786196,0.12831928858959096,0.20820482743187527,369,375,738,750,20,5000,5000,1.0,3021694564,20260901
relevance_x_stability_minus_relevance,B3_spatial_feature,exactly_2_labels,macro_class,auc_target_bg,-0.07063367956643465,-0.08014086813737234,-0.06024032281310126,367,375,683,750,20,5000,5000,1.0,3021694564,20260901
relevance_x_stability_minus_relevance,B3_spatial_feature,exactly_2_labels,macro_class,auc_target_other,-0.027621674088779004,-0.03577832852157343,-0.020718751329335088,322,375,644,750,20,5000,5000,1.0,3021694564,20260901
relevance_x_stability_minus_relevance,B3_spatial_feature,exactly_2_labels,macro_class,ap_target_bg,-0.1758570680631025,-0.1965259769514921,-0.15562112201923833,367,375,683,750,20,5000,5000,1.0,3021694564,20260901
relevance_x_stability_minus_relevance,B3_spatial_feature,exactly_2_labels,macro_class,ap_target_other,-0.04068350501602343,-0.05001556127976013,-0.03206233982433492,322,375,644,750,20,5000,5000,1.0,3021694564,20260901
relevance_x_stability_minus_relevance,B3_spatial_feature,3plus_labels,micro,target_hit,-0.0851063829787234,-0.12236831359738669,-0.05084745762711865,147,147,470,470,,5000,5000,1.0,3021694564,20260901
relevance_x_stability_minus_relevance,B3_spatial_feature,3plus_labels,micro,target_tail_enrich_05,-2.1109739135068404,-2.55688326509857,-1.6991427634283536,147,147,415,470,,5000,5000,1.0,3021694564,20260901
relevance_x_stability_minus_relevance,B3_spatial_feature,3plus_labels,micro,target_tail_enrich_10,-1.0617205225411899,-1.2698142255576974,-0.8687482879170957,147,147,415,470,,5000,5000,1.0,3021694564,20260901
relevance_x_stability_minus_relevance,B3_spatial_feature,3plus_labels,micro,bg_tail_enrich_05,0.13150064899401712,0.11241714414792466,0.15120157928250857,145,147,464,470,,5000,5000,1.0,3021694564,20260901
relevance_x_stability_minus_relevance,B3_spatial_feature,3plus_labels,micro,auc_target_bg,-0.044528737741473264,-0.05097110824422064,-0.038715533789453804,145,147,409,470,,5000,5000,1.0,3021694564,20260901
relevance_x_stability_minus_relevance,B3_spatial_feature,3plus_labels,micro,auc_target_other,-0.019358969355148546,-0.024027687754957835,-0.014936327623612675,140,147,408,470,,5000,5000,1.0,3021694564,20260901
relevance_x_stability_minus_relevance,B3_spatial_feature,3plus_labels,micro,ap_target_bg,-0.1442249204798318,-0.16809052424500107,-0.1219951236659464,145,147,409,470,,5000,5000,1.0,3021694564,20260901
relevance_x_stability_minus_relevance,B3_spatial_feature,3plus_labels,micro,ap_target_other,-0.05278485331888554,-0.06509555325389303,-0.0408891146879453,140,147,408,470,,5000,5000,1.0,3021694564,20260901
relevance_x_stability_minus_relevance,B3_spatial_feature,3plus_labels,macro_class,target_hit,-0.09137819434694436,-0.1473267373857782,-0.03748467885834235,147,147,470,470,20,5000,5000,1.0,3021694564,20260901
relevance_x_stability_minus_relevance,B3_spatial_feature,3plus_labels,macro_class,target_tail_enrich_05,-2.186428139958844,-2.7204946591760377,-1.6745277128742593,147,147,415,470,19,5000,5000,1.0,3021694564,20260901
relevance_x_stability_minus_relevance,B3_spatial_feature,3plus_labels,macro_class,target_tail_enrich_10,-1.2546617494525356,-1.4940939134590197,-0.8830010310469892,147,147,415,470,19,5000,5000,1.0,3021694564,20260901
relevance_x_stability_minus_relevance,B3_spatial_feature,3plus_labels,macro_class,bg_tail_enrich_05,0.14924659339630791,0.10390021049189835,0.17652859654034578,145,147,464,470,20,5000,5000,1.0,3021694564,20260901
relevance_x_stability_minus_relevance,B3_spatial_feature,3plus_labels,macro_class,auc_target_bg,-0.05415805056027506,-0.06342754713528151,-0.03903487939205003,145,147,409,470,19,5000,5000,1.0,3021694564,20260901
relevance_x_stability_minus_relevance,B3_spatial_feature,3plus_labels,macro_class,auc_target_other,-0.013016483276698194,-0.019154832530702902,-0.00749697049502907,140,147,408,470,19,5000,5000,1.0,3021694564,20260901
relevance_x_stability_minus_relevance,B3_spatial_feature,3plus_labels,macro_class,ap_target_bg,-0.17265014904133932,-0.20297487571032416,-0.1296178964019397,145,147,409,470,19,5000,5000,1.0,3021694564,20260901
relevance_x_stability_minus_relevance,B3_spatial_feature,3plus_labels,macro_class,ap_target_other,-0.03293112538363551,-0.048050368852686966,-0.020055769174819965,140,147,408,470,19,5000,5000,1.0,3021694564,20260901
relevance_x_stability_minus_stability,B3_spatial_feature,all,micro,target_hit,0.5263157894736842,0.5034196618748722,0.5485212569316081,1449,1449,2147,2147,,5000,5000,1.0,3021694564,20260901
relevance_x_stability_minus_stability,B3_spatial_feature,all,micro,target_tail_enrich_05,3.43546602522727,3.2635718679370203,3.613764177111736,1441,1449,2031,2147,,5000,5000,1.0,3021694564,20260901
relevance_x_stability_minus_stability,B3_spatial_feature,all,micro,target_tail_enrich_10,2.678340382106584,2.5641170276146275,2.792387826664596,1441,1449,2031,2147,,5000,5000,1.0,3021694564,20260901
relevance_x_stability_minus_stability,B3_spatial_feature,all,micro,bg_tail_enrich_05,-0.5113959346433842,-0.5440798660879828,-0.4755280856619171,1432,1449,2120,2147,,5000,5000,1.0,3021694564,20260901
relevance_x_stability_minus_stability,B3_spatial_feature,all,micro,auc_target_bg,0.4421280923527561,0.43290556875075825,0.45159005296821647,1424,1449,2004,2147,,5000,5000,1.0,3021694564,20260901
relevance_x_stability_minus_stability,B3_spatial_feature,all,micro,auc_target_other,0.4880120258489597,0.4719334447757571,0.504008361033049,462,1449,1052,2147,,5000,5000,1.0,3021694564,20260901
relevance_x_stability_minus_stability,B3_spatial_feature,all,micro,ap_target_bg,0.34349172748103635,0.3335921679949518,0.35339963114125533,1424,1449,2004,2147,,5000,5000,1.0,3021694564,20260901
relevance_x_stability_minus_stability,B3_spatial_feature,all,micro,ap_target_other,0.36780599069847125,0.350874534940126,0.3848084746801715,462,1449,1052,2147,,5000,5000,1.0,3021694564,20260901
relevance_x_stability_minus_stability,B3_spatial_feature,all,macro_class,target_hit,0.52153563804985,0.4970215119554265,0.545835856488888,1449,1449,2147,2147,20,5000,5000,1.0,3021694564,20260901
relevance_x_stability_minus_stability,B3_spatial_feature,all,macro_class,target_tail_enrich_05,3.3667145281910984,3.179916935484863,3.556897903094749,1441,1449,2031,2147,20,5000,5000,1.0,3021694564,20260901
relevance_x_stability_minus_stability,B3_spatial_feature,all,macro_class,target_tail_enrich_10,2.609004237104487,2.488544644118899,2.7284689792043006,1441,1449,2031,2147,20,5000,5000,1.0,3021694564,20260901
relevance_x_stability_minus_stability,B3_spatial_feature,all,macro_class,bg_tail_enrich_05,-0.5194258171799007,-0.5520219110508088,-0.4813781319823583,1432,1449,2120,2147,20,5000,5000,1.0,3021694564,20260901
relevance_x_stability_minus_stability,B3_spatial_feature,all,macro_class,auc_target_bg,0.42565614494376797,0.4161156600616999,0.4356081173030522,1424,1449,2004,2147,20,5000,5000,1.0,3021694564,20260901
relevance_x_stability_minus_stability,B3_spatial_feature,all,macro_class,auc_target_other,0.4448435145071188,0.4164846444032314,0.47258486240907555,462,1449,1052,2147,20,5000,5000,1.0,3021694564,20260901
relevance_x_stability_minus_stability,B3_spatial_feature,all,macro_class,ap_target_bg,0.33494049846333596,0.32474570189663216,0.345141062570597,1424,1449,2004,2147,20,5000,5000,1.0,3021694564,20260901
relevance_x_stability_minus_stability,B3_spatial_feature,all,macro_class,ap_target_other,0.3491840815571125,0.31708067320300315,0.3810458007106164,462,1449,1052,2147,20,5000,5000,1.0,3021694564,20260901
relevance_x_stability_minus_stability,B3_spatial_feature,single_label,micro,target_hit,0.5339805825242718,0.5005393743257821,0.5663700107874862,927,927,927,927,,5000,5000,1.0,3021694564,20260901
relevance_x_stability_minus_stability,B3_spatial_feature,single_label,micro,target_tail_enrich_05,2.0940337075353037,1.9555624731664796,2.2401522649514893,921,927,921,927,,5000,5000,1.0,3021694564,20260901
relevance_x_stability_minus_stability,B3_spatial_feature,single_label,micro,target_tail_enrich_10,1.7515725953338392,1.6462165024926567,1.863033892537198,921,927,921,927,,5000,5000,1.0,3021694564,20260901
relevance_x_stability_minus_stability,B3_spatial_feature,single_label,micro,bg_tail_enrich_05,-0.7005736251940633,-0.7258260777837481,-0.6744583772596131,918,927,918,927,,5000,5000,1.0,3021694564,20260901
relevance_x_stability_minus_stability,B3_spatial_feature,single_label,micro,auc_target_bg,0.3764973324205849,0.36579025832445294,0.38762534335799836,912,927,912,927,,5000,5000,1.0,3021694564,20260901
relevance_x_stability_minus_stability,B3_spatial_feature,single_label,micro,ap_target_bg,0.30686552108150417,0.2946756586575372,0.3190927347743371,912,927,912,927,,5000,5000,1.0,3021694564,20260901
relevance_x_stability_minus_stability,B3_spatial_feature,single_label,macro_class,target_hit,0.5273720884720198,0.4820312548538895,0.5716532590872115,927,927,927,927,20,5000,5000,1.0,3021694564,20260901
relevance_x_stability_minus_stability,B3_spatial_feature,single_label,macro_class,target_tail_enrich_05,2.1907142698076614,2.0012452296479553,2.38803363119921,921,927,921,927,20,5000,5000,1.0,3021694564,20260901
relevance_x_stability_minus_stability,B3_spatial_feature,single_label,macro_class,target_tail_enrich_10,1.853584883767026,1.6977642334101302,2.0116609055583976,921,927,921,927,20,5000,5000,1.0,3021694564,20260901
relevance_x_stability_minus_stability,B3_spatial_feature,single_label,macro_class,bg_tail_enrich_05,-0.7226605131788881,-0.7575756574338326,-0.6891780618091444,918,927,918,927,20,5000,5000,1.0,3021694564,20260901
relevance_x_stability_minus_stability,B3_spatial_feature,single_label,macro_class,auc_target_bg,0.38595121784114556,0.3675810181072087,0.4035177309831105,912,927,912,927,20,5000,5000,1.0,3021694564,20260901
relevance_x_stability_minus_stability,B3_spatial_feature,single_label,macro_class,ap_target_bg,0.31320157237963075,0.2928190051145537,0.3334214879292911,912,927,912,927,20,5000,5000,1.0,3021694564,20260901
relevance_x_stability_minus_stability,B3_spatial_feature,exactly_2_labels,micro,target_hit,0.54,0.5,0.5786666666666667,375,375,750,750,,5000,5000,1.0,3021694564,20260901
relevance_x_stability_minus_stability,B3_spatial_feature,exactly_2_labels,micro,target_tail_enrich_05,4.120593801944464,3.832698713599143,4.404055779927781,373,375,695,750,,5000,5000,1.0,3021694564,20260901
relevance_x_stability_minus_stability,B3_spatial_feature,exactly_2_labels,micro,target_tail_enrich_10,3.210109905218472,3.036137398369047,3.3811949943080823,373,375,695,750,,5000,5000,1.0,3021694564,20260901
relevance_x_stability_minus_stability,B3_spatial_feature,exactly_2_labels,micro,bg_tail_enrich_05,-0.4253231367181484,-0.4889565290982895,-0.3495013623923341,369,375,738,750,,5000,5000,1.0,3021694564,20260901
relevance_x_stability_minus_stability,B3_spatial_feature,exactly_2_labels,micro,auc_target_bg,0.48628877076932103,0.47070024198783283,0.5012716603488155,367,375,683,750,,5000,5000,1.0,3021694564,20260901
relevance_x_stability_minus_stability,B3_spatial_feature,exactly_2_labels,micro,auc_target_other,0.4726359147824676,0.45333724162577077,0.4913932893091885,322,375,644,750,,5000,5000,1.0,3021694564,20260901
relevance_x_stability_minus_stability,B3_spatial_feature,exactly_2_labels,micro,ap_target_bg,0.36757816878660965,0.3493522545363075,0.38508004011363417,367,375,683,750,,5000,5000,1.0,3021694564,20260901
relevance_x_stability_minus_stability,B3_spatial_feature,exactly_2_labels,micro,ap_target_other,0.33835232295238055,0.31883488931642545,0.358033405976544,322,375,644,750,,5000,5000,1.0,3021694564,20260901
relevance_x_stability_minus_stability,B3_spatial_feature,exactly_2_labels,macro_class,target_hit,0.5459404225002051,0.49596190006563406,0.5932590039196736,375,375,750,750,20,5000,5000,1.0,3021694564,20260901
relevance_x_stability_minus_stability,B3_spatial_feature,exactly_2_labels,macro_class,target_tail_enrich_05,4.008273414382959,3.548546451015276,4.553446826628475,373,375,695,750,20,5000,5000,1.0,3021694564,20260901
relevance_x_stability_minus_stability,B3_spatial_feature,exactly_2_labels,macro_class,target_tail_enrich_10,3.061409340465164,2.7830218806243927,3.368534625350652,373,375,695,750,20,5000,5000,1.0,3021694564,20260901
relevance_x_stability_minus_stability,B3_spatial_feature,exactly_2_labels,macro_class,bg_tail_enrich_05,-0.4380679140288078,-0.5384159312901274,-0.31969606561461233,369,375,738,750,20,5000,5000,1.0,3021694564,20260901
relevance_x_stability_minus_stability,B3_spatial_feature,exactly_2_labels,macro_class,auc_target_bg,0.4501418322150255,0.4269230244099262,0.4763161198028984,367,375,683,750,20,5000,5000,1.0,3021694564,20260901
relevance_x_stability_minus_stability,B3_spatial_feature,exactly_2_labels,macro_class,auc_target_other,0.4231182802490966,0.3932790913038379,0.4525705683904625,322,375,644,750,20,5000,5000,1.0,3021694564,20260901
relevance_x_stability_minus_stability,B3_spatial_feature,exactly_2_labels,macro_class,ap_target_bg,0.35673134310343235,0.332573191035809,0.38282785663378294,367,375,683,750,20,5000,5000,1.0,3021694564,20260901
relevance_x_stability_minus_stability,B3_spatial_feature,exactly_2_labels,macro_class,ap_target_other,0.3196344155929978,0.28460575045883774,0.35585698851774106,322,375,644,750,20,5000,5000,1.0,3021694564,20260901
relevance_x_stability_minus_stability,B3_spatial_feature,3plus_labels,micro,target_hit,0.48936170212765956,0.4406735430451859,0.5373174278500431,147,147,470,470,,5000,5000,1.0,3021694564,20260901
relevance_x_stability_minus_stability,B3_spatial_feature,3plus_labels,micro,target_tail_enrich_05,5.265093398181126,4.785997377740181,5.752424046451896,147,147,415,470,,5000,5000,1.0,3021694564,20260901
relevance_x_stability_minus_stability,B3_spatial_feature,3plus_labels,micro,target_tail_enrich_10,3.8445411364558426,3.525934875170655,4.1597819566302565,147,147,415,470,,5000,5000,1.0,3021694564,20260901
relevance_x_stability_minus_stability,B3_spatial_feature,3plus_labels,micro,bg_tail_enrich_05,-0.27401792805566927,-0.36042161543537526,-0.18093345574561318,145,147,464,470,,5000,5000,1.0,3021694564,20260901
relevance_x_stability_minus_stability,B3_spatial_feature,3plus_labels,micro,auc_target_bg,0.5147283605670038,0.48886126846224726,0.5398175162611466,145,147,409,470,,5000,5000,1.0,3021694564,20260901
relevance_x_stability_minus_stability,B3_spatial_feature,3plus_labels,micro,auc_target_other,0.5122821619441082,0.48576743757025553,0.5386494071215574,140,147,408,470,,5000,5000,1.0,3021694564,20260901
relevance_x_stability_minus_stability,B3_spatial_feature,3plus_labels,micro,ap_target_bg,0.384939308959438,0.35815104688786736,0.4125037967266119,145,147,409,470,,5000,5000,1.0,3021694564,20260901
relevance_x_stability_minus_stability,B3_spatial_feature,3plus_labels,micro,ap_target_other,0.4142965839055366,0.3834568413857767,0.44460191551413436,140,147,408,470,,5000,5000,1.0,3021694564,20260901
relevance_x_stability_minus_stability,B3_spatial_feature,3plus_labels,macro_class,target_hit,0.5203057796623972,0.42297793908253417,0.5865922083752918,147,147,470,470,20,5000,5000,1.0,3021694564,20260901
relevance_x_stability_minus_stability,B3_spatial_feature,3plus_labels,macro_class,target_tail_enrich_05,5.717959519487006,4.9217460772426485,6.4171991748909205,147,147,415,470,19,5000,5000,1.0,3021694564,20260901
relevance_x_stability_minus_stability,B3_spatial_feature,3plus_labels,macro_class,target_tail_enrich_10,4.142113328882536,3.6137691779076446,4.6310684905871025,147,147,415,470,19,5000,5000,1.0,3021694564,20260901
relevance_x_stability_minus_stability,B3_spatial_feature,3plus_labels,macro_class,bg_tail_enrich_05,-0.20150679602840232,-0.38526841038731335,0.07224747330395095,145,147,464,470,20,5000,5000,1.0,3021694564,20260901
relevance_x_stability_minus_stability,B3_spatial_feature,3plus_labels,macro_class,auc_target_bg,0.5128660100032747,0.47036147210775225,0.549652357097877,145,147,409,470,19,5000,5000,1.0,3021694564,20260901
relevance_x_stability_minus_stability,B3_spatial_feature,3plus_labels,macro_class,auc_target_other,0.4853571052748087,0.45035323152981255,0.5337995539482014,140,147,408,470,19,5000,5000,1.0,3021694564,20260901
relevance_x_stability_minus_stability,B3_spatial_feature,3plus_labels,macro_class,ap_target_bg,0.3963625682281576,0.3461373398187285,0.4378709628842925,145,147,409,470,19,5000,5000,1.0,3021694564,20260901
relevance_x_stability_minus_stability,B3_spatial_feature,3plus_labels,macro_class,ap_target_other,0.39681425432778666,0.3559058998539233,0.4619520761065032,140,147,408,470,19,5000,5000,1.0,3021694564,20260901
