relation,scope,stratum,aggregation,metric,estimate,ci_low,ci_high,num_images,num_images_total,num_rows,num_rows_total,num_classes,bootstrap_repeats,bootstrap_valid_repeats,bootstrap_valid_fraction,bootstrap_seed,bootstrap_base_seed,class_id,class_name,presence
,per_class,all,micro,positive_contribution_mass,2514.421470363645,2494.832029126578,2534.3544243499314,1370,1370,1370,1370,,5000,5000,1.0,3021694564,20260901,12,horse,absent
,per_class,all,micro,negative_contribution_mass,5394.986581799583,5349.807106476944,5438.784062553461,1370,1370,1370,1370,,5000,5000,1.0,3021694564,20260901,12,horse,absent
,per_class,all,micro,positive_negative_mass_ratio,0.46724524395744294,0.465373829194229,0.4692361456938904,1370,1370,1370,1370,,5000,5000,1.0,3021694564,20260901,12,horse,absent
,per_class,all,micro,native_class_logit,-7.501471882318929,-7.570880271879426,-7.429784922956551,1370,1370,1370,1370,,5000,5000,1.0,3021694564,20260901,12,horse,absent
,per_class,all,micro,D_logit_minus_pos_minus_neg_abs_error,6.464382962418897e-14,5.634552030144327e-14,7.302512204016212e-14,1370,1370,1370,1370,,5000,5000,1.0,3021694564,20260901,12,horse,absent
,per_class,all,micro,positive_channel_fraction,0.3814734410866281,0.38074316494248245,0.38223216759294637,1373,1373,1373,1373,,5000,5000,1.0,3021694564,20260901,13,motorbike,absent
,per_class,all,micro,positive_contribution_mass,2530.0582364520624,2508.1997476076267,2550.52016247932,1373,1373,1373,1373,,5000,5000,1.0,3021694564,20260901,13,motorbike,absent
,per_class,all,micro,negative_contribution_mass,5403.041342316452,5350.051381384953,5454.835206914069,1373,1373,1373,1373,,5000,5000,1.0,3021694564,20260901,13,motorbike,absent
,per_class,all,micro,positive_negative_mass_ratio,0.47348058571020185,0.470881843807831,0.4761962224023236,1373,1373,1373,1373,,5000,5000,1.0,3021694564,20260901,13,motorbike,absent
,per_class,all,micro,native_class_logit,-7.481727045694147,-7.5715641698545655,-7.391509694872235,1373,1373,1373,1373,,5000,5000,1.0,3021694564,20260901,13,motorbike,absent
,per_class,all,micro,D_logit_minus_pos_minus_neg_abs_error,7.291213841313949e-14,6.467323237600567e-14,8.148225155215711e-14,1373,1373,1373,1373,,5000,5000,1.0,3021694564,20260901,13,motorbike,absent
,per_class,all,micro,positive_channel_fraction,0.3991093025561348,0.3967437001331097,0.4016590644572064,1004,1004,1004,1004,,5000,5000,1.0,3021694564,20260901,14,person,absent
,per_class,all,micro,positive_contribution_mass,1877.0459687738305,1829.7075268870806,1921.3285524581058,1004,1004,1004,1004,,5000,5000,1.0,3021694564,20260901,14,person,absent
,per_class,all,micro,negative_contribution_mass,3585.237682448915,3486.849162166337,3679.1225604919796,1004,1004,1004,1004,,5000,5000,1.0,3021694564,20260901,14,person,absent
,per_class,all,micro,positive_negative_mass_ratio,0.5537191655234511,0.5410645373588598,0.5677809664452693,1004,1004,1004,1004,,5000,5000,1.0,3021694564,20260901,14,person,absent
,per_class,all,micro,native_class_logit,-4.448416040913458,-4.590437160016768,-4.301899676775723,1004,1004,1004,1004,,5000,5000,1.0,3021694564,20260901,14,person,absent
,per_class,all,micro,D_logit_minus_pos_minus_neg_abs_error,2.890295351438495e-14,2.384918292069683e-14,3.4026787585005596e-14,1004,1004,1004,1004,,5000,5000,1.0,3021694564,20260901,14,person,absent
,per_class,all,micro,positive_channel_fraction,0.38417568822497844,0.382923196669657,0.385447367402531,1364,1364,1364,1364,,5000,5000,1.0,3021694564,20260901,15,pottedplant,absent
,per_class,all,micro,positive_contribution_mass,2395.560984614308,2364.9804324566794,2426.155512475268,1364,1364,1364,1364,,5000,5000,1.0,3021694564,20260901,15,pottedplant,absent
,per_class,all,micro,negative_contribution_mass,4837.163177132257,4763.064438964754,4911.517836603741,1364,1364,1364,1364,,5000,5000,1.0,3021694564,20260901,15,pottedplant,absent
,per_class,all,micro,positive_negative_mass_ratio,0.5114925808745745,0.5051972340349971,0.5182901949640856,1364,1364,1364,1364,,5000,5000,1.0,3021694564,20260901,15,pottedplant,absent
,per_class,all,micro,native_class_logit,-6.358339207420328,-6.477864253367475,-6.239989349010668,1364,1364,1364,1364,,5000,5000,1.0,3021694564,20260901,15,pottedplant,absent
,per_class,all,micro,D_logit_minus_pos_minus_neg_abs_error,4.501319486585796e-14,3.8506832131515104e-14,5.172792790394278e-14,1364,1364,1364,1364,,5000,5000,1.0,3021694564,20260901,15,pottedplant,absent
,per_class,all,micro,positive_channel_fraction,0.3843540570045682,0.3833643519351709,0.38534745677031745,1392,1392,1392,1392,,5000,5000,1.0,3021694564,20260901,16,sheep,absent
,per_class,all,micro,positive_contribution_mass,2394.1927196239603,2372.4706677425866,2414.78795454968,1392,1392,1392,1392,,5000,5000,1.0,3021694564,20260901,16,sheep,absent
