relation,scope,stratum,aggregation,metric,estimate,ci_low,ci_high,num_images,num_images_total,num_rows,num_rows_total,num_classes,bootstrap_repeats,bootstrap_valid_repeats,bootstrap_valid_fraction,bootstrap_seed,bootstrap_base_seed,class_id,class_name,transform,transform_kind
,all_rows,single_label,micro,s_pos_auc_target_bg,0.5697984761253329,0.5543318505727742,0.5852483817783584,912,927,912,927,,5000,5000,1.0,3021694564,20260901,,,identity,identity
,all_rows,single_label,macro_class,s_last_max_abs_error,0.0,0.0,0.0,927,927,927,927,20,5000,5000,1.0,3021694564,20260901,,,identity,identity
,all_rows,single_label,macro_class,readout_max_abs_error,0.0,0.0,0.0,927,927,927,927,20,5000,5000,1.0,3021694564,20260901,,,identity,identity
,all_rows,single_label,macro_class,s_pos_map_spearman,0.9999999998464348,0.999999999739656,0.9999999999351364,927,927,927,927,20,5000,5000,1.0,3021694564,20260901,,,identity,identity
,all_rows,single_label,macro_class,s_pos_top10_jaccard,1.0,1.0,1.0,927,927,927,927,20,5000,5000,1.0,3021694564,20260901,,,identity,identity
,all_rows,single_label,macro_class,s_pos_normalized_l1,1.480908790576232e-07,1.4729253113199438e-07,1.4885460519987533e-07,927,927,927,927,20,5000,5000,1.0,3021694564,20260901,,,identity,identity
,all_rows,single_label,macro_class,s_pos_auc_target_bg,0.5703721154193161,0.5537904854186192,0.5856606122870275,912,927,912,927,20,5000,5000,1.0,3021694564,20260901,,,identity,identity
,all_rows,exactly_2_labels,micro,s_last_max_abs_error,0.0,0.0,0.0,375,375,750,750,,5000,5000,1.0,3021694564,20260901,,,identity,identity
,all_rows,exactly_2_labels,micro,readout_max_abs_error,0.0,0.0,0.0,375,375,750,750,,5000,5000,1.0,3021694564,20260901,,,identity,identity
,all_rows,exactly_2_labels,micro,s_pos_map_spearman,0.9999999994770588,0.9999999992114377,0.9999999997094771,375,375,750,750,,5000,5000,1.0,3021694564,20260901,,,identity,identity
,all_rows,exactly_2_labels,micro,s_pos_top10_jaccard,1.0,1.0,1.0,375,375,750,750,,5000,5000,1.0,3021694564,20260901,,,identity,identity
,all_rows,exactly_2_labels,micro,s_pos_normalized_l1,1.4691200076017352e-07,1.4601016261156668e-07,1.4782306894453853e-07,375,375,750,750,,5000,5000,1.0,3021694564,20260901,,,identity,identity
,all_rows,exactly_2_labels,micro,s_pos_auc_target_bg,0.5613808380471891,0.5434734962091402,0.578728612376192,367,375,683,750,,5000,5000,1.0,3021694564,20260901,,,identity,identity
,all_rows,exactly_2_labels,micro,s_pos_auc_target_other,0.5360538004364979,0.5253102369355419,0.5477764742923174,322,375,644,750,,5000,5000,1.0,3021694564,20260901,,,identity,identity
,all_rows,exactly_2_labels,macro_class,s_last_max_abs_error,0.0,0.0,0.0,375,375,750,750,20,5000,5000,1.0,3021694564,20260901,,,identity,identity
,all_rows,exactly_2_labels,macro_class,readout_max_abs_error,0.0,0.0,0.0,375,375,750,750,20,5000,5000,1.0,3021694564,20260901,,,identity,identity
,all_rows,exactly_2_labels,macro_class,s_pos_map_spearman,0.9999999996119809,0.9999999993826079,0.9999999998089047,375,375,750,750,20,5000,5000,1.0,3021694564,20260901,,,identity,identity
,all_rows,exactly_2_labels,macro_class,s_pos_top10_jaccard,1.0,1.0,1.0,375,375,750,750,20,5000,5000,1.0,3021694564,20260901,,,identity,identity
,all_rows,exactly_2_labels,macro_class,s_pos_normalized_l1,1.4636990860008284e-07,1.4525078479032504e-07,1.4748525593835906e-07,375,375,750,750,20,5000,5000,1.0,3021694564,20260901,,,identity,identity
,all_rows,exactly_2_labels,macro_class,s_pos_auc_target_bg,0.5314919391822479,0.5086435064699537,0.5562591575385589,367,375,683,750,20,5000,5000,1.0,3021694564,20260901,,,identity,identity
,all_rows,exactly_2_labels,macro_class,s_pos_auc_target_other,0.5368951916934991,0.5029773491253635,0.569736199701005,322,375,644,750,20,5000,5000,1.0,3021694564,20260901,,,identity,identity
,all_rows,3plus_labels,micro,s_last_max_abs_error,0.0,0.0,0.0,147,147,470,470,,5000,5000,1.0,3021694564,20260901,,,identity,identity
,all_rows,3plus_labels,micro,readout_max_abs_error,0.0,0.0,0.0,147,147,470,470,,5000,5000,1.0,3021694564,20260901,,,identity,identity
,all_rows,3plus_labels,micro,s_pos_map_spearman,0.9999999998940342,0.9999999997595175,0.9999999999866692,147,147,470,470,,5000,5000,1.0,3021694564,20260901,,,identity,identity
,all_rows,3plus_labels,micro,s_pos_top10_jaccard,1.0,1.0,1.0,147,147,470,470,,5000,5000,1.0,3021694564,20260901,,,identity,identity
,all_rows,3plus_labels,micro,s_pos_normalized_l1,1.4694305849232545e-07,1.456754303249061e-07,1.4821592091085064e-07,147,147,470,470,,5000,5000,1.0,3021694564,20260901,,,identity,identity
,all_rows,3plus_labels,micro,s_pos_auc_target_bg,0.5424792225835923,0.519456414165221,0.566016290751114,145,147,409,470,,5000,5000,1.0,3021694564,20260901,,,identity,identity
,all_rows,3plus_labels,micro,s_pos_auc_target_other,0.5299531888086071,0.5128921960278064,0.5482616384027436,140,147,408,470,,5000,5000,1.0,3021694564,20260901,,,identity,identity
,all_rows,3plus_labels,macro_class,s_last_max_abs_error,0.0,0.0,0.0,147,147,470,470,20,5000,5000,1.0,3021694564,20260901,,,identity,identity
,all_rows,3plus_labels,macro_class,readout_max_abs_error,0.0,0.0,0.0,147,147,470,470,20,5000,5000,1.0,3021694564,20260901,,,identity,identity
,all_rows,3plus_labels,macro_class,s_pos_map_spearman,0.9999999999249694,0.9999999998226302,0.9999999999890781,147,147,470,470,20,5000,5000,1.0,3021694564,20260901,,,identity,identity
,all_rows,3plus_labels,macro_class,s_pos_top10_jaccard,1.0,1.0,1.0,147,147,470,470,20,5000,5000,1.0,3021694564,20260901,,,identity,identity
,all_rows,3plus_labels,macro_class,s_pos_normalized_l1,1.442561971689563e-07,1.4280477695310892e-07,1.4632731923002961e-07,147,147,470,470,20,5000,5000,1.0,3021694564,20260901,,,identity,identity
,all_rows,3plus_labels,macro_class,s_pos_auc_target_bg,0.5372530110704119,0.5014879336094609,0.5764005757477302,145,147,409,470,19,5000,5000,1.0,3021694564,20260901,,,identity,identity
,all_rows,3plus_labels,macro_class,s_pos_auc_target_other,0.5703792887003248,0.5170383819074281,0.6022474652324022,140,147,408,470,19,5000,5000,1.0,3021694564,20260901,,,identity,identity
,all_rows,all,micro,s_last_max_abs_error,3.721515069406395e-11,3.696284898858933e-11,3.746591369559332e-11,1449,1449,2147,2147,,5000,5000,1.0,3021694564,20260901,,,permutation,permutation
,all_rows,all,micro,readout_max_abs_error,3.302848860216954e-15,3.2668150965735955e-15,3.33888524426848e-15,1449,1449,2147,2147,,5000,5000,1.0,3021694564,20260901,,,permutation,permutation
,all_rows,all,micro,s_pos_map_spearman,0.9999999997042385,0.9999999995950646,0.9999999998092549,1449,1449,2147,2147,,5000,5000,1.0,3021694564,20260901,,,permutation,permutation
,all_rows,all,micro,s_pos_top10_jaccard,1.0,1.0,1.0,1449,1449,2147,2147,,5000,5000,1.0,3021694564,20260901,,,permutation,permutation
,all_rows,all,micro,s_pos_normalized_l1,1.4763334735422256e-07,1.471501566481822e-07,1.4812177885502091e-07,1449,1449,2147,2147,,5000,5000,1.0,3021694564,20260901,,,permutation,permutation
,all_rows,all,micro,s_pos_auc_target_bg,0.561353954415779,0.5509699949098269,0.5719342503614122,1424,1449,2004,2147,,5000,5000,1.0,3021694564,20260901,,,permutation,permutation
,all_rows,all,micro,s_pos_auc_target_other,0.5336877837595211,0.5243461275437167,0.5436001219045881,462,1449,1052,2147,,5000,5000,1.0,3021694564,20260901,,,permutation,permutation
,all_rows,all,macro_class,s_last_max_abs_error,3.721073336178656e-11,3.695766276886044e-11,3.7465023366453726e-11,1449,1449,2147,2147,20,5000,5000,1.0,3021694564,20260901,,,permutation,permutation
,all_rows,all,macro_class,readout_max_abs_error,3.317432517246782e-15,3.283067575862465e-15,3.3513941104678397e-15,1449,1449,2147,2147,20,5000,5000,1.0,3021694564,20260901,,,permutation,permutation
,all_rows,all,macro_class,s_pos_map_spearman,0.999999999711689,0.9999999995949947,0.9999999998215998,1449,1449,2147,2147,20,5000,5000,1.0,3021694564,20260901,,,permutation,permutation
,all_rows,all,macro_class,s_pos_top10_jaccard,1.0,1.0,1.0,1449,1449,2147,2147,20,5000,5000,1.0,3021694564,20260901,,,permutation,permutation
,all_rows,all,macro_class,s_pos_normalized_l1,1.474299221783158e-07,1.4692205534502364e-07,1.479260881170367e-07,1449,1449,2147,2147,20,5000,5000,1.0,3021694564,20260901,,,permutation,permutation
,all_rows,all,macro_class,s_pos_auc_target_bg,0.5486516600089362,0.5392840739737408,0.5580219862396504,1424,1449,2004,2147,20,5000,5000,1.0,3021694564,20260901,,,permutation,permutation
,all_rows,all,macro_class,s_pos_auc_target_other,0.5360121133053706,0.5084455042787671,0.5647762195739433,462,1449,1052,2147,20,5000,5000,1.0,3021694564,20260901,,,permutation,permutation
,all_rows,single_label,micro,s_last_max_abs_error,3.7737652868386097e-11,3.7423695689780554e-11,3.805749674409049e-11,927,927,927,927,,5000,5000,1.0,3021694564,20260901,,,permutation,permutation
,all_rows,single_label,micro,readout_max_abs_error,3.338094513738119e-15,3.299769662834122e-15,3.374503122096916e-15,927,927,927,927,,5000,5000,1.0,3021694564,20260901,,,permutation,permutation
,all_rows,single_label,micro,s_pos_map_spearman,0.9999999997918121,0.9999999996440657,0.9999999999126954,927,927,927,927,,5000,5000,1.0,3021694564,20260901,,,permutation,permutation
,all_rows,single_label,micro,s_pos_top10_jaccard,1.0,1.0,1.0,927,927,927,927,,5000,5000,1.0,3021694564,20260901,,,permutation,permutation
,all_rows,single_label,micro,s_pos_normalized_l1,1.4856694574768845e-07,1.4800693802361194e-07,1.4914539943925341e-07,927,927,927,927,,5000,5000,1.0,3021694564,20260901,,,permutation,permutation
,all_rows,single_label,micro,s_pos_auc_target_bg,0.5697984761253329,0.5543318505727742,0.5852483817783584,912,927,912,927,,5000,5000,1.0,3021694564,20260901,,,permutation,permutation
,all_rows,single_label,macro_class,s_last_max_abs_error,3.757001019931091e-11,3.718043496668306e-11,3.7943287215118895e-11,927,927,927,927,20,5000,5000,1.0,3021694564,20260901,,,permutation,permutation
,all_rows,single_label,macro_class,readout_max_abs_error,3.367848757375003e-15,3.3318072153465704e-15,3.402415806029589e-15,927,927,927,927,20,5000,5000,1.0,3021694564,20260901,,,permutation,permutation
,all_rows,single_label,macro_class,s_pos_map_spearman,0.9999999998464348,0.999999999739656,0.9999999999351364,927,927,927,927,20,5000,5000,1.0,3021694564,20260901,,,permutation,permutation
,all_rows,single_label,macro_class,s_pos_top10_jaccard,1.0,1.0,1.0,927,927,927,927,20,5000,5000,1.0,3021694564,20260901,,,permutation,permutation
,all_rows,single_label,macro_class,s_pos_normalized_l1,1.4809087905727582e-07,1.4729253113175226e-07,1.4885460519891122e-07,927,927,927,927,20,5000,5000,1.0,3021694564,20260901,,,permutation,permutation
,all_rows,single_label,macro_class,s_pos_auc_target_bg,0.5703721154193161,0.5537904854186192,0.5856606122870275,912,927,912,927,20,5000,5000,1.0,3021694564,20260901,,,permutation,permutation
,all_rows,exactly_2_labels,micro,s_last_max_abs_error,3.6952163403232894e-11,3.6515605946381885e-11,3.740824467968196e-11,375,375,750,750,,5000,5000,1.0,3021694564,20260901,,,permutation,permutation
,all_rows,exactly_2_labels,micro,readout_max_abs_error,3.282707439211663e-15,3.216390117207387e-15,3.349024761215939e-15,375,375,750,750,,5000,5000,1.0,3021694564,20260901,,,permutation,permutation
,all_rows,exactly_2_labels,micro,s_pos_map_spearman,0.9999999994770588,0.9999999992114377,0.9999999997094771,375,375,750,750,,5000,5000,1.0,3021694564,20260901,,,permutation,permutation
,all_rows,exactly_2_labels,micro,s_pos_top10_jaccard,1.0,1.0,1.0,375,375,750,750,,5000,5000,1.0,3021694564,20260901,,,permutation,permutation
,all_rows,exactly_2_labels,micro,s_pos_normalized_l1,1.4691200076007772e-07,1.460101626126225e-07,1.4782306894350174e-07,375,375,750,750,,5000,5000,1.0,3021694564,20260901,,,permutation,permutation
,all_rows,exactly_2_labels,micro,s_pos_auc_target_bg,0.5613808380471891,0.5434734962091402,0.578728612376192,367,375,683,750,,5000,5000,1.0,3021694564,20260901,,,permutation,permutation
,all_rows,exactly_2_labels,micro,s_pos_auc_target_other,0.5360538004364979,0.5253102369355419,0.5477764742923174,322,375,644,750,,5000,5000,1.0,3021694564,20260901,,,permutation,permutation
,all_rows,exactly_2_labels,macro_class,s_last_max_abs_error,3.6870633232697365e-11,3.6379958948194153e-11,3.7374597205192413e-11,375,375,750,750,20,5000,5000,1.0,3021694564,20260901,,,permutation,permutation
,all_rows,exactly_2_labels,macro_class,readout_max_abs_error,3.3149198095832182e-15,3.250731416581747e-15,3.3754807981548414e-15,375,375,750,750,20,5000,5000,1.0,3021694564,20260901,,,permutation,permutation
,all_rows,exactly_2_labels,macro_class,s_pos_map_spearman,0.9999999996119809,0.9999999993826079,0.9999999998089047,375,375,750,750,20,5000,5000,1.0,3021694564,20260901,,,permutation,permutation
,all_rows,exactly_2_labels,macro_class,s_pos_top10_jaccard,1.0,1.0,1.0,375,375,750,750,20,5000,5000,1.0,3021694564,20260901,,,permutation,permutation
,all_rows,exactly_2_labels,macro_class,s_pos_normalized_l1,1.463699085984584e-07,1.452507847895701e-07,1.4748525593553315e-07,375,375,750,750,20,5000,5000,1.0,3021694564,20260901,,,permutation,permutation
,all_rows,exactly_2_labels,macro_class,s_pos_auc_target_bg,0.5314919391822479,0.5086435064699537,0.5562591575385589,367,375,683,750,20,5000,5000,1.0,3021694564,20260901,,,permutation,permutation
,all_rows,exactly_2_labels,macro_class,s_pos_auc_target_other,0.5368951916934991,0.5029773491253635,0.569736199701005,322,375,644,750,20,5000,5000,1.0,3021694564,20260901,,,permutation,permutation
,all_rows,3plus_labels,micro,s_last_max_abs_error,3.660425910369513e-11,3.589702931919247e-11,3.729119028326866e-11,147,147,470,470,,5000,5000,1.0,3021694564,20260901,,,permutation,permutation
,all_rows,3plus_labels,micro,readout_max_abs_error,3.2654729983868434e-15,3.152929774082258e-15,3.3693478115075718e-15,147,147,470,470,,5000,5000,1.0,3021694564,20260901,,,permutation,permutation
,all_rows,3plus_labels,micro,s_pos_map_spearman,0.9999999998940342,0.9999999997595175,0.9999999999866692,147,147,470,470,,5000,5000,1.0,3021694564,20260901,,,permutation,permutation
,all_rows,3plus_labels,micro,s_pos_top10_jaccard,1.0,1.0,1.0,147,147,470,470,,5000,5000,1.0,3021694564,20260901,,,permutation,permutation
,all_rows,3plus_labels,micro,s_pos_normalized_l1,1.4694305849223318e-07,1.4567543032496814e-07,1.4821592091044033e-07,147,147,470,470,,5000,5000,1.0,3021694564,20260901,,,permutation,permutation
,all_rows,3plus_labels,micro,s_pos_auc_target_bg,0.5424792225835923,0.519456414165221,0.566016290751114,145,147,409,470,,5000,5000,1.0,3021694564,20260901,,,permutation,permutation
,all_rows,3plus_labels,micro,s_pos_auc_target_other,0.5299531888086071,0.5128921960278064,0.5482616384027436,140,147,408,470,,5000,5000,1.0,3021694564,20260901,,,permutation,permutation
,all_rows,3plus_labels,macro_class,s_last_max_abs_error,3.626101902948275e-11,3.563561216491349e-11,3.683512531328423e-11,147,147,470,470,20,5000,5000,1.0,3021694564,20260901,,,permutation,permutation
,all_rows,3plus_labels,macro_class,readout_max_abs_error,3.3654714317600453e-15,3.273698682863e-15,3.435206241350298e-15,147,147,470,470,20,5000,5000,1.0,3021694564,20260901,,,permutation,permutation
,all_rows,3plus_labels,macro_class,s_pos_map_spearman,0.9999999999249694,0.9999999998226302,0.9999999999890781,147,147,470,470,20,5000,5000,1.0,3021694564,20260901,,,permutation,permutation
,all_rows,3plus_labels,macro_class,s_pos_top10_jaccard,1.0,1.0,1.0,147,147,470,470,20,5000,5000,1.0,3021694564,20260901,,,permutation,permutation
,all_rows,3plus_labels,macro_class,s_pos_normalized_l1,1.4425619716693285e-07,1.42804776952923e-07,1.4632731923098814e-07,147,147,470,470,20,5000,5000,1.0,3021694564,20260901,,,permutation,permutation
,all_rows,3plus_labels,macro_class,s_pos_auc_target_bg,0.5372530110704119,0.5014879336094609,0.5764005757477302,145,147,409,470,19,5000,5000,1.0,3021694564,20260901,,,permutation,permutation
,all_rows,3plus_labels,macro_class,s_pos_auc_target_other,0.5703792887003248,0.5170383819074281,0.6022474652324022,140,147,408,470,19,5000,5000,1.0,3021694564,20260901,,,permutation,permutation
,all_rows,all,micro,s_last_max_abs_error,4.0659115261094175e-11,4.032291428007166e-11,4.1019427965973296e-11,1449,1449,2147,2147,,5000,5000,1.0,3021694564,20260901,,,signed_permutation,signed_permutation
,all_rows,all,micro,readout_max_abs_error,3.2954025576763844e-15,3.2573378514677252e-15,3.332012419390519e-15,1449,1449,2147,2147,,5000,5000,1.0,3021694564,20260901,,,signed_permutation,signed_permutation
,all_rows,all,micro,s_pos_map_spearman,0.9489243739081388,0.9403640971976737,0.9568641950599944,1449,1449,2147,2147,,5000,5000,1.0,3021694564,20260901,,,signed_permutation,signed_permutation
,all_rows,all,micro,s_pos_top10_jaccard,0.8534630271355559,0.8468006509116663,0.8601241671911205,1449,1449,2147,2147,,5000,5000,1.0,3021694564,20260901,,,signed_permutation,signed_permutation
,all_rows,all,micro,s_pos_normalized_l1,0.3844738149622858,0.36729849240352114,0.4028606897866174,1449,1449,2147,2147,,5000,5000,1.0,3021694564,20260901,,,signed_permutation,signed_permutation
,all_rows,all,micro,s_pos_auc_target_bg,0.5518607492643715,0.5409943418413499,0.5626432895571778,1424,1449,2004,2147,,5000,5000,1.0,3021694564,20260901,,,signed_permutation,signed_permutation
,all_rows,all,micro,s_pos_auc_target_other,0.5480103064309283,0.5376607884830132,0.5587871135594903,462,1449,1052,2147,,5000,5000,1.0,3021694564,20260901,,,signed_permutation,signed_permutation
,all_rows,all,macro_class,s_last_max_abs_error,4.074493991278213e-11,4.0409071512446014e-11,4.109858765297426e-11,1449,1449,2147,2147,20,5000,5000,1.0,3021694564,20260901,,,signed_permutation,signed_permutation
,all_rows,all,macro_class,readout_max_abs_error,3.306201677152459e-15,3.2694512941753036e-15,3.340980778661716e-15,1449,1449,2147,2147,20,5000,5000,1.0,3021694564,20260901,,,signed_permutation,signed_permutation
,all_rows,all,macro_class,s_pos_map_spearman,0.94993010460168,0.9409595660690496,0.9583112431228281,1449,1449,2147,2147,20,5000,5000,1.0,3021694564,20260901,,,signed_permutation,signed_permutation
,all_rows,all,macro_class,s_pos_top10_jaccard,0.8562714020705775,0.8492483964423755,0.8630140570637487,1449,1449,2147,2147,20,5000,5000,1.0,3021694564,20260901,,,signed_permutation,signed_permutation
,all_rows,all,macro_class,s_pos_normalized_l1,0.377193875751625,0.3624813037075031,0.3926575900753143,1449,1449,2147,2147,20,5000,5000,1.0,3021694564,20260901,,,signed_permutation,signed_permutation
,all_rows,all,macro_class,s_pos_auc_target_bg,0.5473710521906482,0.537857975405917,0.5566838726527619,1424,1449,2004,2147,20,5000,5000,1.0,3021694564,20260901,,,signed_permutation,signed_permutation
,all_rows,all,macro_class,s_pos_auc_target_other,0.5765544199449277,0.5494516007263024,0.6043000347735357,462,1449,1052,2147,20,5000,5000,1.0,3021694564,20260901,,,signed_permutation,signed_permutation
,all_rows,single_label,micro,s_last_max_abs_error,4.112250370022709e-11,4.0730057226970164e-11,4.1534572497146864e-11,927,927,927,927,,5000,5000,1.0,3021694564,20260901,,,signed_permutation,signed_permutation
,all_rows,single_label,micro,readout_max_abs_error,3.3495919690093182e-15,3.3131833606505212e-15,3.3860005773681148e-15,927,927,927,927,,5000,5000,1.0,3021694564,20260901,,,signed_permutation,signed_permutation
,all_rows,single_label,micro,s_pos_map_spearman,0.9892995839796108,0.9845385506920875,0.9932658144494834,927,927,927,927,,5000,5000,1.0,3021694564,20260901,,,signed_permutation,signed_permutation
,all_rows,single_label,micro,s_pos_top10_jaccard,0.8935717531382215,0.8884115697168894,0.8983865452253377,927,927,927,927,,5000,5000,1.0,3021694564,20260901,,,signed_permutation,signed_permutation
,all_rows,single_label,micro,s_pos_normalized_l1,0.30118990794806483,0.29052771910769987,0.31340145103879846,927,927,927,927,,5000,5000,1.0,3021694564,20260901,,,signed_permutation,signed_permutation
,all_rows,single_label,micro,s_pos_auc_target_bg,0.5648126985609668,0.5492988026233318,0.5804712150991073,912,927,912,927,,5000,5000,1.0,3021694564,20260901,,,signed_permutation,signed_permutation
,all_rows,single_label,macro_class,s_last_max_abs_error,4.105513204074638e-11,4.045537925882312e-11,4.1727104552702714e-11,927,927,927,927,20,5000,5000,1.0,3021694564,20260901,,,signed_permutation,signed_permutation
,all_rows,single_label,macro_class,readout_max_abs_error,3.3571815963624965e-15,3.315660010183792e-15,3.3966522233918448e-15,927,927,927,927,20,5000,5000,1.0,3021694564,20260901,,,signed_permutation,signed_permutation
,all_rows,single_label,macro_class,s_pos_map_spearman,0.9848151928234925,0.9752066201416444,0.9919231292830665,927,927,927,927,20,5000,5000,1.0,3021694564,20260901,,,signed_permutation,signed_permutation
,all_rows,single_label,macro_class,s_pos_top10_jaccard,0.8892237272913526,0.8803036683213821,0.8967399552560505,927,927,927,927,20,5000,5000,1.0,3021694564,20260901,,,signed_permutation,signed_permutation
,all_rows,single_label,macro_class,s_pos_normalized_l1,0.3046541788186345,0.2886227070364011,0.3236275456465911,927,927,927,927,20,5000,5000,1.0,3021694564,20260901,,,signed_permutation,signed_permutation
,all_rows,single_label,macro_class,s_pos_auc_target_bg,0.5656491154013159,0.5494565372614543,0.5810158163762965,912,927,912,927,20,5000,5000,1.0,3021694564,20260901,,,signed_permutation,signed_permutation
,all_rows,exactly_2_labels,micro,s_last_max_abs_error,4.016813666870197e-11,3.955695622911056e-11,4.0798719661931195e-11,375,375,750,750,,5000,5000,1.0,3021694564,20260901,,,signed_permutation,signed_permutation
,all_rows,exactly_2_labels,micro,readout_max_abs_error,3.273233536068195e-15,3.2069162140639187e-15,3.3395508580724707e-15,375,375,750,750,,5000,5000,1.0,3021694564,20260901,,,signed_permutation,signed_permutation
,all_rows,exactly_2_labels,micro,s_pos_map_spearman,0.9324558234757708,0.9149989291816341,0.9482124150668783,375,375,750,750,,5000,5000,1.0,3021694564,20260901,,,signed_permutation,signed_permutation
,all_rows,exactly_2_labels,micro,s_pos_top10_jaccard,0.8387495829930728,0.8260264659270405,0.8506373582563079,375,375,750,750,,5000,5000,1.0,3021694564,20260901,,,signed_permutation,signed_permutation
,all_rows,exactly_2_labels,micro,s_pos_normalized_l1,0.42897270170149004,0.3908232002307214,0.46979153945824625,375,375,750,750,,5000,5000,1.0,3021694564,20260901,,,signed_permutation,signed_permutation
,all_rows,exactly_2_labels,micro,s_pos_auc_target_bg,0.5443985892580937,0.5263512296441244,0.5624155202027961,367,375,683,750,,5000,5000,1.0,3021694564,20260901,,,signed_permutation,signed_permutation
,all_rows,exactly_2_labels,micro,s_pos_auc_target_other,0.5445135882020171,0.5327219890501563,0.5576179215950168,322,375,644,750,,5000,5000,1.0,3021694564,20260901,,,signed_permutation,signed_permutation
,all_rows,exactly_2_labels,macro_class,s_last_max_abs_error,4.0255397751648635e-11,3.95615342226463e-11,4.1013614001596285e-11,375,375,750,750,20,5000,5000,1.0,3021694564,20260901,,,signed_permutation,signed_permutation
,all_rows,exactly_2_labels,macro_class,readout_max_abs_error,3.277856839898741e-15,3.192530346823034e-15,3.3562248284094796e-15,375,375,750,750,20,5000,5000,1.0,3021694564,20260901,,,signed_permutation,signed_permutation
,all_rows,exactly_2_labels,macro_class,s_pos_map_spearman,0.9358774761307579,0.9138283806475117,0.9543712907419567,375,375,750,750,20,5000,5000,1.0,3021694564,20260901,,,signed_permutation,signed_permutation
,all_rows,exactly_2_labels,macro_class,s_pos_top10_jaccard,0.8449365075720283,0.829973467939418,0.8588241029256234,375,375,750,750,20,5000,5000,1.0,3021694564,20260901,,,signed_permutation,signed_permutation
,all_rows,exactly_2_labels,macro_class,s_pos_normalized_l1,0.4004076062441836,0.3667528311952291,0.436790076063503,375,375,750,750,20,5000,5000,1.0,3021694564,20260901,,,signed_permutation,signed_permutation
,all_rows,exactly_2_labels,macro_class,s_pos_auc_target_bg,0.5336752440135455,0.511537880484953,0.5572643351690925,367,375,683,750,20,5000,5000,1.0,3021694564,20260901,,,signed_permutation,signed_permutation
,all_rows,exactly_2_labels,macro_class,s_pos_auc_target_other,0.5773389781887717,0.5449486758224596,0.6094862723480412,322,375,644,750,20,5000,5000,1.0,3021694564,20260901,,,signed_permutation,signed_permutation
,all_rows,3plus_labels,micro,s_last_max_abs_error,4.0528631987089804e-11,3.956101108900698e-11,4.1485457818485295e-11,147,147,470,470,,5000,5000,1.0,3021694564,20260901,,,signed_permutation,signed_permutation
,all_rows,3plus_labels,micro,readout_max_abs_error,3.2238986893796035e-15,3.104861001070353e-15,3.331138714695725e-15,147,147,470,470,,5000,5000,1.0,3021694564,20260901,,,signed_permutation,signed_permutation
,all_rows,3plus_labels,micro,s_pos_map_spearman,0.8955703166486084,0.8709738062709368,0.9185200072998785,147,147,470,470,,5000,5000,1.0,3021694564,20260901,,,signed_permutation,signed_permutation
,all_rows,3plus_labels,micro,s_pos_top10_jaccard,0.7978338656512839,0.7794157830235238,0.8156995986262852,147,147,470,470,,5000,5000,1.0,3021694564,20260901,,,signed_permutation,signed_permutation
,all_rows,3plus_labels,micro,s_pos_normalized_l1,0.4777291697447947,0.4390455690973977,0.5198761510092909,147,147,470,470,,5000,5000,1.0,3021694564,20260901,,,signed_permutation,signed_permutation
,all_rows,3plus_labels,micro,s_pos_auc_target_bg,0.5354413789117862,0.5122089146155078,0.5595125339866002,145,147,409,470,,5000,5000,1.0,3021694564,20260901,,,signed_permutation,signed_permutation
,all_rows,3plus_labels,micro,s_pos_auc_target_other,0.5535296361844055,0.5351499040008837,0.572109038650813,140,147,408,470,,5000,5000,1.0,3021694564,20260901,,,signed_permutation,signed_permutation
,all_rows,3plus_labels,macro_class,s_last_max_abs_error,3.9958506117767966e-11,3.902078761747964e-11,4.1133358586506815e-11,147,147,470,470,20,5000,5000,1.0,3021694564,20260901,,,signed_permutation,signed_permutation
,all_rows,3plus_labels,macro_class,readout_max_abs_error,3.25536047993006e-15,3.1065857602249597e-15,3.379055812043759e-15,147,147,470,470,20,5000,5000,1.0,3021694564,20260901,,,signed_permutation,signed_permutation
,all_rows,3plus_labels,macro_class,s_pos_map_spearman,0.9200050376626567,0.8963656726974449,0.9359350855002624,147,147,470,470,20,5000,5000,1.0,3021694564,20260901,,,signed_permutation,signed_permutation
,all_rows,3plus_labels,macro_class,s_pos_top10_jaccard,0.8181588478634356,0.7973085631686462,0.8343850525639952,147,147,470,470,20,5000,5000,1.0,3021694564,20260901,,,signed_permutation,signed_permutation
,all_rows,3plus_labels,macro_class,s_pos_normalized_l1,0.4661596765301135,0.4160469514386514,0.5419365556617542,147,147,470,470,20,5000,5000,1.0,3021694564,20260901,,,signed_permutation,signed_permutation
,all_rows,3plus_labels,macro_class,s_pos_auc_target_bg,0.5400465139881263,0.5051434994494339,0.5783142503021282,145,147,409,470,19,5000,5000,1.0,3021694564,20260901,,,signed_permutation,signed_permutation
,all_rows,3plus_labels,macro_class,s_pos_auc_target_other,0.603820121201438,0.5497512181938803,0.6375415680202539,140,147,408,470,19,5000,5000,1.0,3021694564,20260901,,,signed_permutation,signed_permutation
