relation,scope,stratum,aggregation,metric,estimate,ci_low,ci_high,num_images,num_images_total,num_rows,num_rows_total,num_classes,bootstrap_repeats,bootstrap_valid_repeats,bootstrap_valid_fraction,bootstrap_seed,bootstrap_base_seed,class_id,class_name,signal,region
,per_class,all,micro,q25,-105.46162843704224,-316.3129630767382,85.78990088111678,18,84,18,84,,5000,5000,1.0,3021694564,20260901,18,train,s_pos,mixed
,per_class,all,micro,q75,17.48753335740831,-124.56211589813232,160.86163621902463,18,84,18,84,,5000,5000,1.0,3021694564,20260901,18,train,s_pos,mixed
,per_class,all,micro,mean,96.5835340537277,-520.6626390504837,647.9400421539942,17,74,17,74,,5000,5000,1.0,3021694564,20260901,19,tvmonitor,s_pos,mixed
,per_class,all,micro,median,97.98024300967946,-526.3319383049012,652.0172829437253,17,74,17,74,,5000,5000,1.0,3021694564,20260901,19,tvmonitor,s_pos,mixed
,per_class,all,micro,q25,11.412576002233168,-626.2709383751665,575.081908864479,17,74,17,74,,5000,5000,1.0,3021694564,20260901,19,tvmonitor,s_pos,mixed
,per_class,all,micro,q75,183.16220788394705,-426.6128907095484,722.7272235263478,17,74,17,74,,5000,5000,1.0,3021694564,20260901,19,tvmonitor,s_pos,mixed
,all_rows,all,micro,mean,49.920082161993044,23.479164209533273,76.25266509757006,520,1449,1158,2147,,5000,5000,1.0,3021694564,20260901,,,s_pos,other_fg
,all_rows,all,micro,median,94.25785631829284,68.25973968610536,120.48969522492467,520,1449,1158,2147,,5000,5000,1.0,3021694564,20260901,,,s_pos,other_fg
,all_rows,all,micro,q25,-139.84862904181216,-167.33147722116271,-112.0835914444144,520,1449,1158,2147,,5000,5000,1.0,3021694564,20260901,,,s_pos,other_fg
,all_rows,all,micro,q75,304.04706320713717,274.9150274028667,332.9853133320624,520,1449,1158,2147,,5000,5000,1.0,3021694564,20260901,,,s_pos,other_fg
,all_rows,all,macro_class,mean,-34.49483985383709,-76.06252796638087,6.978253021065139,520,1449,1158,2147,20,5000,5000,1.0,3021694564,20260901,,,s_pos,other_fg
,all_rows,all,macro_class,median,-0.3302412965365306,-43.63331582174617,42.79511963448901,520,1449,1158,2147,20,5000,5000,1.0,3021694564,20260901,,,s_pos,other_fg
,all_rows,all,macro_class,q25,-227.88300078638287,-276.67539060854386,-179.4653148249992,520,1449,1158,2147,20,5000,5000,1.0,3021694564,20260901,,,s_pos,other_fg
,all_rows,all,macro_class,q75,214.09503956557697,171.52976807738517,256.51833664319474,520,1449,1158,2147,20,5000,5000,1.0,3021694564,20260901,,,s_pos,other_fg
,all_rows,exactly_2_labels,micro,mean,51.86229727905302,11.528487774392582,90.58022988549858,373,375,695,750,,5000,5000,1.0,3021694564,20260901,,,s_pos,other_fg
,all_rows,exactly_2_labels,micro,median,106.07533083558083,65.75448568979203,143.58237577243142,373,375,695,750,,5000,5000,1.0,3021694564,20260901,,,s_pos,other_fg
,all_rows,exactly_2_labels,micro,q25,-148.67252707905908,-189.80847431721654,-109.59812394315165,373,375,695,750,,5000,5000,1.0,3021694564,20260901,,,s_pos,other_fg
,all_rows,exactly_2_labels,micro,q75,332.0682179585434,287.7419005110376,374.8511403192627,373,375,695,750,,5000,5000,1.0,3021694564,20260901,,,s_pos,other_fg
,all_rows,exactly_2_labels,macro_class,mean,-38.83131776429211,-93.0187209092104,16.762562084751508,373,375,695,750,20,5000,5000,1.0,3021694564,20260901,,,s_pos,other_fg
,all_rows,exactly_2_labels,macro_class,median,0.9411963902802156,-54.511080848952766,59.24955590047089,373,375,695,750,20,5000,5000,1.0,3021694564,20260901,,,s_pos,other_fg
,all_rows,exactly_2_labels,macro_class,q25,-237.38349652040324,-299.56669035955696,-172.36242808760724,373,375,695,750,20,5000,5000,1.0,3021694564,20260901,,,s_pos,other_fg
,all_rows,exactly_2_labels,macro_class,q75,225.49326011252793,170.95737877587928,281.07702619292155,373,375,695,750,20,5000,5000,1.0,3021694564,20260901,,,s_pos,other_fg
,all_rows,3plus_labels,micro,mean,47.00466206187078,17.005813323312573,75.7695538340433,147,147,463,470,,5000,5000,1.0,3021694564,20260901,,,s_pos,other_fg
,all_rows,3plus_labels,micro,median,76.51888269083031,48.638428519126386,103.61569688072936,147,147,463,470,,5000,5000,1.0,3021694564,20260901,,,s_pos,other_fg
,all_rows,3plus_labels,micro,q25,-126.60325293838535,-162.42110838837843,-92.40456155215895,147,147,463,470,,5000,5000,1.0,3021694564,20260901,,,s_pos,other_fg
,all_rows,3plus_labels,micro,q75,261.9850706537304,229.7973250567861,294.909383832468,147,147,463,470,,5000,5000,1.0,3021694564,20260901,,,s_pos,other_fg
,all_rows,3plus_labels,macro_class,mean,-49.68792784284314,-85.08502305655506,6.469747160245286,147,147,463,470,20,5000,5000,1.0,3021694564,20260901,,,s_pos,other_fg
,all_rows,3plus_labels,macro_class,median,-25.209347389641927,-65.83615694991822,35.759864240882926,147,147,463,470,20,5000,5000,1.0,3021694564,20260901,,,s_pos,other_fg
,all_rows,3plus_labels,macro_class,q25,-226.94611143473247,-274.7081274804437,-160.7419731453747,147,147,463,470,20,5000,5000,1.0,3021694564,20260901,,,s_pos,other_fg
,all_rows,3plus_labels,macro_class,q75,161.000793623265,126.7177595979135,223.09180202823575,147,147,463,470,20,5000,5000,1.0,3021694564,20260901,,,s_pos,other_fg
,per_class,all,micro,mean,-60.294894008812484,-580.0393046297692,318.6580774777076,13,90,13,90,,5000,5000,1.0,3021694564,20260901,0,aeroplane,s_pos,other_fg
,per_class,all,micro,median,-30.505531714512752,-569.7206753194332,371.3813202135902,13,90,13,90,,5000,5000,1.0,3021694564,20260901,0,aeroplane,s_pos,other_fg
,per_class,all,micro,q25,-281.45846741016095,-786.0132534344991,95.70078592470713,13,90,13,90,,5000,5000,1.0,3021694564,20260901,0,aeroplane,s_pos,other_fg
,per_class,all,micro,q75,208.30518179673416,-359.86155512679704,648.3109482860565,13,90,13,90,,5000,5000,1.0,3021694564,20260901,0,aeroplane,s_pos,other_fg
,per_class,all,micro,mean,177.88835298913975,56.01832473586583,292.5840341169751,48,79,48,79,,5000,5000,1.0,3021694564,20260901,1,bicycle,s_pos,other_fg
,per_class,all,micro,median,166.6932751337687,38.78814566512497,286.14517735726815,48,79,48,79,,5000,5000,1.0,3021694564,20260901,1,bicycle,s_pos,other_fg
,per_class,all,micro,q25,-68.43842008709908,-189.6768246584006,31.478909600132013,48,79,48,79,,5000,5000,1.0,3021694564,20260901,1,bicycle,s_pos,other_fg
,per_class,all,micro,q75,432.6964868406455,292.32847770076046,574.0868283095896,48,79,48,79,,5000,5000,1.0,3021694564,20260901,1,bicycle,s_pos,other_fg
,per_class,all,micro,mean,62.63524205352452,-151.32457909525974,414.5212993445029,9,103,9,103,,5000,5000,1.0,3021694564,20260901,2,bird,s_pos,other_fg
,per_class,all,micro,median,73.79690763685439,-141.98359298706055,426.11473242895937,9,103,9,103,,5000,5000,1.0,3021694564,20260901,2,bird,s_pos,other_fg
,per_class,all,micro,q25,-165.3725234137641,-459.5151687145233,257.68095435698683,9,103,9,103,,5000,5000,1.0,3021694564,20260901,2,bird,s_pos,other_fg
,per_class,all,micro,q75,278.9351846774419,41.05418244625132,587.3700295384725,9,103,9,103,,5000,5000,1.0,3021694564,20260901,2,bird,s_pos,other_fg
,per_class,all,micro,mean,-223.09735797582903,-424.6574269043564,-25.266460843898976,17,72,17,72,,5000,5000,1.0,3021694564,20260901,3,boat,s_pos,other_fg
,per_class,all,micro,median,-190.2328197254854,-386.2915919285554,-1.0254177670523588,17,72,17,72,,5000,5000,1.0,3021694564,20260901,3,boat,s_pos,other_fg
,per_class,all,micro,q25,-442.7640104293823,-678.5370758305847,-227.3987026074354,17,72,17,72,,5000,5000,1.0,3021694564,20260901,3,boat,s_pos,other_fg
,per_class,all,micro,q75,65.29061590485713,-153.76869121308462,285.7126248843901,17,72,17,72,,5000,5000,1.0,3021694564,20260901,3,boat,s_pos,other_fg
,per_class,all,micro,mean,36.83449213015604,-26.274274504805767,97.35474152320532,60,96,60,96,,5000,5000,1.0,3021694564,20260901,4,bottle,s_pos,other_fg
,per_class,all,micro,median,68.70476642251015,6.048716730796374,132.69546156688048,60,96,60,96,,5000,5000,1.0,3021694564,20260901,4,bottle,s_pos,other_fg
,per_class,all,micro,q25,-129.7250033463041,-204.56538573815527,-66.72952345075885,60,96,60,96,,5000,5000,1.0,3021694564,20260901,4,bottle,s_pos,other_fg
,per_class,all,micro,q75,241.32441465059915,159.16951475887072,327.0676366541021,60,96,60,96,,5000,5000,1.0,3021694564,20260901,4,bottle,s_pos,other_fg
,per_class,all,micro,mean,-152.83772781882266,-271.425067743125,-47.87291495523067,34,74,34,74,,5000,5000,1.0,3021694564,20260901,5,bus,s_pos,other_fg
,per_class,all,micro,median,-142.267298105885,-249.35606259840338,-46.94585388633887,34,74,34,74,,5000,5000,1.0,3021694564,20260901,5,bus,s_pos,other_fg
,per_class,all,micro,q25,-284.396669514039,-401.9628780441406,-182.9445646678028,34,74,34,74,,5000,5000,1.0,3021694564,20260901,5,bus,s_pos,other_fg
,per_class,all,micro,q75,10.177379488945007,-115.08162204214874,124.4465089313898,34,74,34,74,,5000,5000,1.0,3021694564,20260901,5,bus,s_pos,other_fg
,per_class,all,micro,mean,51.49111914315961,-20.339678944663643,121.71133876226163,79,127,79,127,,5000,5000,1.0,3021694564,20260901,6,car,s_pos,other_fg
,per_class,all,micro,median,84.60853319002103,15.758869637274879,154.05977522275023,79,127,79,127,,5000,5000,1.0,3021694564,20260901,6,car,s_pos,other_fg
,per_class,all,micro,q25,-101.1208838952493,-185.44542025699187,-24.1244160810973,79,127,79,127,,5000,5000,1.0,3021694564,20260901,6,car,s_pos,other_fg
,per_class,all,micro,q75,245.47808489995666,166.67287553304757,330.622125021099,79,127,79,127,,5000,5000,1.0,3021694564,20260901,6,car,s_pos,other_fg
,per_class,all,micro,mean,-179.24837628525182,-377.8488555680344,-26.696893671084833,30,119,30,119,,5000,5000,1.0,3021694564,20260901,7,cat,s_pos,other_fg
,per_class,all,micro,median,-144.26990565260252,-346.5952596471481,3.832006859044007,30,119,30,119,,5000,5000,1.0,3021694564,20260901,7,cat,s_pos,other_fg
,per_class,all,micro,q25,-405.7341639677683,-643.9926323692193,-219.19642778072674,30,119,30,119,,5000,5000,1.0,3021694564,20260901,7,cat,s_pos,other_fg
,per_class,all,micro,q75,120.49284261862437,-36.773282038739744,252.33966431816415,30,119,30,119,,5000,5000,1.0,3021694564,20260901,7,cat,s_pos,other_fg
,per_class,all,micro,mean,32.41693837683274,-8.323287330026968,75.86405847812,107,123,107,123,,5000,5000,1.0,3021694564,20260901,8,chair,s_pos,other_fg
,per_class,all,micro,median,60.04402748112366,18.811301054754882,105.57373619635912,107,123,107,123,,5000,5000,1.0,3021694564,20260901,8,chair,s_pos,other_fg
,per_class,all,micro,q25,-78.8243934676469,-123.23882523302275,-31.9067141105667,107,123,107,123,,5000,5000,1.0,3021694564,20260901,8,chair,s_pos,other_fg
,per_class,all,micro,q75,190.9390984429656,145.23642658107576,242.48485056999772,107,123,107,123,,5000,5000,1.0,3021694564,20260901,8,chair,s_pos,other_fg
,per_class,all,micro,mean,-355.1254054449588,-593.9088536866763,-135.04000455115968,14,71,14,71,,5000,5000,1.0,3021694564,20260901,9,cow,s_pos,other_fg
,per_class,all,micro,median,-286.18698242732455,-493.690196118512,-94.06414054036141,14,71,14,71,,5000,5000,1.0,3021694564,20260901,9,cow,s_pos,other_fg
,per_class,all,micro,q25,-527.896854536874,-789.2997019026014,-290.87842890782804,14,71,14,71,,5000,5000,1.0,3021694564,20260901,9,cow,s_pos,other_fg
,per_class,all,micro,q75,-90.8598404441561,-285.521684642349,105.4381845053037,14,71,14,71,,5000,5000,1.0,3021694564,20260901,9,cow,s_pos,other_fg
,per_class,all,micro,mean,74.34254194159536,40.43533958434308,110.64149419177267,70,75,70,75,,5000,5000,1.0,3021694564,20260901,10,diningtable,s_pos,other_fg
,per_class,all,micro,median,79.87601628814424,44.32627260804487,118.51267094572515,70,75,70,75,,5000,5000,1.0,3021694564,20260901,10,diningtable,s_pos,other_fg
,per_class,all,micro,q25,-45.66560424131208,-76.73973316087569,-15.942282989381129,70,75,70,75,,5000,5000,1.0,3021694564,20260901,10,diningtable,s_pos,other_fg
,per_class,all,micro,q75,199.9906622584776,149.0035053090208,255.24756143297571,70,75,70,75,,5000,5000,1.0,3021694564,20260901,10,diningtable,s_pos,other_fg
,per_class,all,micro,mean,180.6390491823248,44.230249048032064,296.2304481084822,43,128,43,128,,5000,5000,1.0,3021694564,20260901,11,dog,s_pos,other_fg
,per_class,all,micro,median,252.7629460401313,128.68737186273182,359.6453168973008,43,128,43,128,,5000,5000,1.0,3021694564,20260901,11,dog,s_pos,other_fg
,per_class,all,micro,q25,-34.817029108834824,-200.6037708896292,96.8927448215825,43,128,43,128,,5000,5000,1.0,3021694564,20260901,11,dog,s_pos,other_fg
,per_class,all,micro,q75,515.9119677876317,391.86804163705733,637.4221144568097,43,128,43,128,,5000,5000,1.0,3021694564,20260901,11,dog,s_pos,other_fg
,per_class,all,micro,mean,-77.68497397780231,-182.55337236254508,19.602562145010268,34,79,34,79,,5000,5000,1.0,3021694564,20260901,12,horse,s_pos,other_fg
,per_class,all,micro,median,20.832681343835944,-77.0868019291949,111.8064125612687,34,79,34,79,,5000,5000,1.0,3021694564,20260901,12,horse,s_pos,other_fg
,per_class,all,micro,q25,-311.114470446811,-419.9801617521615,-207.5088421038219,34,79,34,79,,5000,5000,1.0,3021694564,20260901,12,horse,s_pos,other_fg
,per_class,all,micro,q75,290.63995040865507,182.4040661761255,394.61744807951976,34,79,34,79,,5000,5000,1.0,3021694564,20260901,12,horse,s_pos,other_fg
,per_class,all,micro,mean,147.4700231969402,22.89099930829111,265.5349121204064,52,76,52,76,,5000,5000,1.0,3021694564,20260901,13,motorbike,s_pos,other_fg
,per_class,all,micro,median,226.9907307258019,117.32549818712695,336.973764157331,52,76,52,76,,5000,5000,1.0,3021694564,20260901,13,motorbike,s_pos,other_fg
,per_class,all,micro,q25,-109.9766612786513,-280.6197311433606,26.325709742086833,52,76,52,76,,5000,5000,1.0,3021694564,20260901,13,motorbike,s_pos,other_fg
,per_class,all,micro,q75,518.4024196255666,395.9978489284959,644.7422339834882,52,76,52,76,,5000,5000,1.0,3021694564,20260901,13,motorbike,s_pos,other_fg
,per_class,all,micro,mean,110.69506489313008,58.590424495200956,161.74698803047076,373,445,373,445,,5000,5000,1.0,3021694564,20260901,14,person,s_pos,other_fg
,per_class,all,micro,median,185.1475876008058,134.1423757385568,234.45651915616398,373,445,373,445,,5000,5000,1.0,3021694564,20260901,14,person,s_pos,other_fg
,per_class,all,micro,q25,-114.28577570013961,-172.38048703778145,-59.408644781356465,373,445,373,445,,5000,5000,1.0,3021694564,20260901,14,person,s_pos,other_fg
,per_class,all,micro,q75,434.88582642032856,381.1382264642798,486.5339581560567,373,445,373,445,,5000,5000,1.0,3021694564,20260901,14,person,s_pos,other_fg
,per_class,all,micro,mean,43.025668822729735,-28.461751085611418,113.16282788280374,60,85,60,85,,5000,5000,1.0,3021694564,20260901,15,pottedplant,s_pos,other_fg
,per_class,all,micro,median,58.922381986180945,-11.039286897452104,131.335302338331,60,85,60,85,,5000,5000,1.0,3021694564,20260901,15,pottedplant,s_pos,other_fg
,per_class,all,micro,q25,-104.37224530378977,-193.07235956480145,-24.183250057372195,60,85,60,85,,5000,5000,1.0,3021694564,20260901,15,pottedplant,s_pos,other_fg
,per_class,all,micro,q75,205.46520311757922,132.17005195637407,281.58949676327836,60,85,60,85,,5000,5000,1.0,3021694564,20260901,15,pottedplant,s_pos,other_fg
,per_class,all,micro,mean,-188.54202542463202,-449.1411471847101,16.749032362658753,5,57,5,57,,5000,4971,0.9942,3021694564,20260901,16,sheep,s_pos,other_fg
,per_class,all,micro,median,-165.0956965446472,-470.9026336669922,78.67525506019592,5,57,5,57,,5000,4971,0.9942,3021694564,20260901,16,sheep,s_pos,other_fg
,per_class,all,micro,q25,-354.08838748335836,-700.2544021606445,-61.12973068654537,5,57,5,57,,5000,4971,0.9942,3021694564,20260901,16,sheep,s_pos,other_fg
,per_class,all,micro,q75,19.53443145751953,-200.05783462524414,228.26110649108887,5,57,5,57,,5000,4971,0.9942,3021694564,20260901,16,sheep,s_pos,other_fg
,per_class,all,micro,mean,78.35967736447617,21.446092434565795,135.04939945710518,63,90,63,90,,5000,5000,1.0,3021694564,20260901,17,sofa,s_pos,other_fg
,per_class,all,micro,median,90.60146212388598,32.734132837001724,148.50000532687633,63,90,63,90,,5000,5000,1.0,3021694564,20260901,17,sofa,s_pos,other_fg
,per_class,all,micro,q25,-51.99642407468387,-113.87446755174125,6.594554145538024,63,90,63,90,,5000,5000,1.0,3021694564,20260901,17,sofa,s_pos,other_fg
,per_class,all,micro,q75,241.21881604975178,177.45173912024688,307.21424503500623,63,90,63,90,,5000,5000,1.0,3021694564,20260901,17,sofa,s_pos,other_fg
,per_class,all,micro,mean,-363.90417411527443,-751.1905415929491,-68.74289853942255,10,84,10,84,,5000,5000,1.0,3021694564,20260901,18,train,s_pos,other_fg
,per_class,all,micro,median,-334.691813993454,-815.4423995971679,-7.680331080158572,10,84,10,84,,5000,5000,1.0,3021694564,20260901,18,train,s_pos,other_fg
,per_class,all,micro,q25,-643.2649684906006,-1207.943727200826,-248.31057546615605,10,84,10,84,,5000,5000,1.0,3021694564,20260901,18,train,s_pos,other_fg
,per_class,all,micro,q75,19.38691625595093,-278.7883984273964,264.4420859634876,10,84,10,84,,5000,5000,1.0,3021694564,20260901,18,train,s_pos,other_fg
,per_class,all,micro,mean,-84.96003211936706,-183.024248222766,5.457120509330429,37,74,37,74,,5000,5000,1.0,3021694564,20260901,19,tvmonitor,s_pos,other_fg
,per_class,all,micro,median,-82.33609373988332,-177.78972517306778,3.6609914008131104,37,74,37,74,,5000,5000,1.0,3021694564,20260901,19,tvmonitor,s_pos,other_fg
,per_class,all,micro,q25,-302.3470595311877,-435.59066427197746,-183.48985696973796,37,74,37,74,,5000,5000,1.0,3021694564,20260901,19,tvmonitor,s_pos,other_fg
,per_class,all,micro,q75,133.68514905346407,45.948362530326996,221.0251562746104,37,74,37,74,,5000,5000,1.0,3021694564,20260901,19,tvmonitor,s_pos,other_fg
,all_rows,all,micro,mean,133.92703156893884,109.95482778942042,157.96557055984775,1441,1449,2031,2147,,5000,5000,1.0,3021694564,20260901,,,s_pos,target
,all_rows,all,micro,median,213.52028162530172,189.27002612411763,237.75294113301436,1441,1449,2031,2147,,5000,5000,1.0,3021694564,20260901,,,s_pos,target
,all_rows,all,micro,q25,-106.85249902034391,-131.85972902342206,-82.18667066772679,1441,1449,2031,2147,,5000,5000,1.0,3021694564,20260901,,,s_pos,target
,all_rows,all,micro,q75,495.7069775382931,469.16706624420243,521.9642424106173,1441,1449,2031,2147,,5000,5000,1.0,3021694564,20260901,,,s_pos,target
,all_rows,all,macro_class,mean,73.62500648592597,53.49251054414257,93.46161752535934,1441,1449,2031,2147,20,5000,5000,1.0,3021694564,20260901,,,s_pos,target
,all_rows,all,macro_class,median,158.32947011537038,137.36368021031583,178.25799687546154,1441,1449,2031,2147,20,5000,5000,1.0,3021694564,20260901,,,s_pos,target
,all_rows,all,macro_class,q25,-145.9020847922943,-168.17387992438037,-124.39794783889634,1441,1449,2031,2147,20,5000,5000,1.0,3021694564,20260901,,,s_pos,target
,all_rows,all,macro_class,q75,416.4780908318976,394.7594043911442,437.3922191656213,1441,1449,2031,2147,20,5000,5000,1.0,3021694564,20260901,,,s_pos,target
,all_rows,single_label,micro,mean,69.56256506021003,26.069249306342684,112.84059497257229,921,927,921,927,,5000,5000,1.0,3021694564,20260901,,,s_pos,target
,all_rows,single_label,micro,median,188.33142416575575,144.29226301806887,232.2984294498803,921,927,921,927,,5000,5000,1.0,3021694564,20260901,,,s_pos,target
,all_rows,single_label,micro,q25,-215.82829742894904,-262.2773859850461,-170.5924503021573,921,927,921,927,,5000,5000,1.0,3021694564,20260901,,,s_pos,target
,all_rows,single_label,micro,q75,525.8325572762998,479.1761799495742,572.2448271578578,921,927,921,927,,5000,5000,1.0,3021694564,20260901,,,s_pos,target
,all_rows,single_label,macro_class,mean,87.44304755465043,57.15499719179892,117.75453462397016,921,927,921,927,20,5000,5000,1.0,3021694564,20260901,,,s_pos,target
,all_rows,single_label,macro_class,median,199.2034905060189,168.5005243049406,229.59565705136814,921,927,921,927,20,5000,5000,1.0,3021694564,20260901,,,s_pos,target
,all_rows,single_label,macro_class,q25,-165.74252381902397,-197.67416867693711,-133.82398196780537,921,927,921,927,20,5000,5000,1.0,3021694564,20260901,,,s_pos,target
,all_rows,single_label,macro_class,q75,504.0876431783903,471.0962161263701,536.7498918098303,921,927,921,927,20,5000,5000,1.0,3021694564,20260901,,,s_pos,target
,all_rows,exactly_2_labels,micro,mean,206.4268600653617,172.23624786803666,238.56152780480002,373,375,695,750,,5000,5000,1.0,3021694564,20260901,,,s_pos,target
,all_rows,exactly_2_labels,micro,median,266.4669101111323,233.665866680391,298.22604316394626,373,375,695,750,,5000,5000,1.0,3021694564,20260901,,,s_pos,target
,all_rows,exactly_2_labels,micro,q25,-17.417509699748198,-50.81486850879127,14.522754724690117,373,375,695,750,,5000,5000,1.0,3021694564,20260901,,,s_pos,target
,all_rows,exactly_2_labels,micro,q75,528.2566293001604,490.1479876628503,564.884368012374,373,375,695,750,,5000,5000,1.0,3021694564,20260901,,,s_pos,target
,all_rows,exactly_2_labels,macro_class,mean,109.54087667387925,65.26958191594285,153.66953705299457,373,375,695,750,20,5000,5000,1.0,3021694564,20260901,,,s_pos,target
,all_rows,exactly_2_labels,macro_class,median,169.25005774302147,127.24353853912793,210.9627398110361,373,375,695,750,20,5000,5000,1.0,3021694564,20260901,,,s_pos,target
,all_rows,exactly_2_labels,macro_class,q25,-92.81689567703951,-137.73240282202923,-47.328368865028644,373,375,695,750,20,5000,5000,1.0,3021694564,20260901,,,s_pos,target
,all_rows,exactly_2_labels,macro_class,q75,409.4925632964017,358.0746159165644,461.0711800417557,373,375,695,750,20,5000,5000,1.0,3021694564,20260901,,,s_pos,target
,all_rows,3plus_labels,micro,mean,155.3542432545427,125.55401707980195,185.26041057516824,147,147,415,470,,5000,5000,1.0,3021694564,20260901,,,s_pos,target
,all_rows,3plus_labels,micro,median,180.75168143877065,150.57118156948567,210.54698956144148,147,147,415,470,,5000,5000,1.0,3021694564,20260901,,,s_pos,target
,all_rows,3plus_labels,micro,q25,-14.781673101039535,-44.10864142730632,15.1338440445503,147,147,415,470,,5000,5000,1.0,3021694564,20260901,,,s_pos,target
,all_rows,3plus_labels,micro,q75,374.3391054582883,337.90430588161405,411.0265475529204,147,147,415,470,,5000,5000,1.0,3021694564,20260901,,,s_pos,target
,all_rows,3plus_labels,macro_class,mean,135.70454719605456,79.04953640275285,199.36472027728192,147,147,415,470,19,5000,5000,1.0,3021694564,20260901,,,s_pos,target
,all_rows,3plus_labels,macro_class,median,161.5565920721552,101.27673875194783,233.22994450828494,147,147,415,470,19,5000,5000,1.0,3021694564,20260901,,,s_pos,target
,all_rows,3plus_labels,macro_class,q25,-13.208787059091815,-68.873227820209,49.050886264558955,147,147,415,470,19,5000,5000,1.0,3021694564,20260901,,,s_pos,target
,all_rows,3plus_labels,macro_class,q75,334.0169815202955,272.55342428318403,409.095400625395,147,147,415,470,19,5000,5000,1.0,3021694564,20260901,,,s_pos,target
,per_class,all,micro,mean,-128.8571272563184,-248.65294806709733,-23.4608911314691,87,90,87,90,,5000,5000,1.0,3021694564,20260901,0,aeroplane,s_pos,target
,per_class,all,micro,median,2.4094939286681427,-105.33097922293399,98.7301277774161,87,90,87,90,,5000,5000,1.0,3021694564,20260901,0,aeroplane,s_pos,target
,per_class,all,micro,q25,-356.7132967710495,-498.5627183882508,-236.09214445379655,87,90,87,90,,5000,5000,1.0,3021694564,20260901,0,aeroplane,s_pos,target
,per_class,all,micro,q75,281.64646050059935,184.57767796984936,371.15909154209595,87,90,87,90,,5000,5000,1.0,3021694564,20260901,0,aeroplane,s_pos,target
,per_class,all,micro,mean,604.1962974946815,519.3581558419195,688.4136185821774,71,79,71,79,,5000,5000,1.0,3021694564,20260901,1,bicycle,s_pos,target
,per_class,all,micro,median,655.3578317669076,564.3658361733051,746.6788283051716,71,79,71,79,,5000,5000,1.0,3021694564,20260901,1,bicycle,s_pos,target
,per_class,all,micro,q25,348.03614251210655,266.6110710654373,430.35716481371225,71,79,71,79,,5000,5000,1.0,3021694564,20260901,1,bicycle,s_pos,target
,per_class,all,micro,q75,914.4446486436145,815.561080001508,1014.499893800171,71,79,71,79,,5000,5000,1.0,3021694564,20260901,1,bicycle,s_pos,target
,per_class,all,micro,mean,-434.04109146376123,-596.9122985814244,-271.78394788285806,99,103,99,103,,5000,5000,1.0,3021694564,20260901,2,bird,s_pos,target
,per_class,all,micro,median,-304.06493357937745,-465.89756250027625,-145.78318483193854,99,103,99,103,,5000,5000,1.0,3021694564,20260901,2,bird,s_pos,target
,per_class,all,micro,q25,-1015.5206249133505,-1208.3768441096358,-833.3223111366987,99,103,99,103,,5000,5000,1.0,3021694564,20260901,2,bird,s_pos,target
,per_class,all,micro,q75,323.24370898622453,169.48383669779074,477.7397819178875,99,103,99,103,,5000,5000,1.0,3021694564,20260901,2,bird,s_pos,target
,per_class,all,micro,mean,-81.3835172442791,-241.75005743545975,85.93895619814056,69,72,69,72,,5000,5000,1.0,3021694564,20260901,3,boat,s_pos,target
,per_class,all,micro,median,18.766822852950167,-147.26424560353297,186.83936946022533,69,72,69,72,,5000,5000,1.0,3021694564,20260901,3,boat,s_pos,target
,per_class,all,micro,q25,-388.1907133848771,-568.6664523198172,-204.42818868000035,69,72,69,72,,5000,5000,1.0,3021694564,20260901,3,boat,s_pos,target
,per_class,all,micro,q75,354.7067246437073,197.2661561419354,517.5895630173819,69,72,69,72,,5000,5000,1.0,3021694564,20260901,3,boat,s_pos,target
,per_class,all,micro,mean,-20.725287670083144,-126.13819650207057,78.97147295049967,87,96,87,96,,5000,5000,1.0,3021694564,20260901,4,bottle,s_pos,target
,per_class,all,micro,median,48.21866323619053,-57.44466782496256,149.77131271744054,87,96,87,96,,5000,5000,1.0,3021694564,20260901,4,bottle,s_pos,target
,per_class,all,micro,q25,-273.62082632896545,-385.9147959820037,-166.59224448491463,87,96,87,96,,5000,5000,1.0,3021694564,20260901,4,bottle,s_pos,target
,per_class,all,micro,q75,317.37837245820583,202.09213280088522,428.58139098943434,87,96,87,96,,5000,5000,1.0,3021694564,20260901,4,bottle,s_pos,target
,per_class,all,micro,mean,9.03433316277645,-41.91380541725592,58.52978345429489,73,74,73,74,,5000,5000,1.0,3021694564,20260901,5,bus,s_pos,target
,per_class,all,micro,median,124.6825007359459,88.98692696111964,160.0699263890047,73,74,73,74,,5000,5000,1.0,3021694564,20260901,5,bus,s_pos,target
,per_class,all,micro,q25,-47.71716789554243,-96.15981990588276,-1.085837349173147,73,74,73,74,,5000,5000,1.0,3021694564,20260901,5,bus,s_pos,target
,per_class,all,micro,q75,256.30122136416503,218.50846201620558,294.57545230364474,73,74,73,74,,5000,5000,1.0,3021694564,20260901,5,bus,s_pos,target
,per_class,all,micro,mean,125.76777549968659,86.47029005770932,164.99683187821844,113,127,113,127,,5000,5000,1.0,3021694564,20260901,6,car,s_pos,target
,per_class,all,micro,median,222.80214163476387,179.29925390527194,269.37679794802926,113,127,113,127,,5000,5000,1.0,3021694564,20260901,6,car,s_pos,target
,per_class,all,micro,q25,3.875280818580526,-26.903125881240477,34.44398872578427,113,127,113,127,,5000,5000,1.0,3021694564,20260901,6,car,s_pos,target
