relation,scope,stratum,aggregation,metric,estimate,ci_low,ci_high,num_images,num_images_total,num_rows,num_rows_total,num_classes,bootstrap_repeats,bootstrap_valid_repeats,bootstrap_valid_fraction,bootstrap_seed,bootstrap_base_seed,class_id,class_name,term
,all_rows,3plus_labels,micro,target_mean,-76.13799790202611,-104.98638150722725,-50.22338943079865,147,147,415,470,,5000,5000,1.0,3021694564,20260901,,,s_negmag
,all_rows,3plus_labels,micro,other_fg_mean,34.042942044681936,16.909294341008106,53.264954621083966,147,147,463,470,,5000,5000,1.0,3021694564,20260901,,,s_negmag
,all_rows,3plus_labels,micro,bg_mean,-19.520135134839826,-34.09879086099044,-6.188620090043286,145,147,464,470,,5000,5000,1.0,3021694564,20260901,,,s_negmag
,all_rows,3plus_labels,micro,auc_target_bg,0.4553975186337818,0.43274878538259726,0.47684846925808916,145,147,409,470,,5000,5000,1.0,3021694564,20260901,,,s_negmag
,all_rows,3plus_labels,micro,auc_target_other,0.41445567656302185,0.3961366961203476,0.4323734981802739,140,147,408,470,,5000,5000,1.0,3021694564,20260901,,,s_negmag
,all_rows,3plus_labels,macro_class,target_mean,-52.3441271982667,-86.09425014260569,-24.991408694511616,147,147,415,470,19,5000,5000,1.0,3021694564,20260901,,,s_negmag
,all_rows,3plus_labels,macro_class,other_fg_mean,93.24536662000075,53.74375550475832,136.80285448793722,147,147,463,470,20,5000,5000,1.0,3021694564,20260901,,,s_negmag
,all_rows,3plus_labels,macro_class,bg_mean,-25.343947413560805,-61.610085325110816,20.587624130125715,145,147,464,470,20,5000,5000,1.0,3021694564,20260901,,,s_negmag
,all_rows,3plus_labels,macro_class,auc_target_bg,0.43153549441977895,0.39426583550909183,0.46662451430057306,145,147,409,470,19,5000,5000,1.0,3021694564,20260901,,,s_negmag
,all_rows,3plus_labels,macro_class,auc_target_other,0.3565542779107514,0.3209802773400845,0.40828223229919025,140,147,408,470,19,5000,5000,1.0,3021694564,20260901,,,s_negmag
,per_class,all,micro,target_mean,-35.45344367621348,-61.391192417063564,-6.74536313112617,87,90,87,90,,5000,5000,1.0,3021694564,20260901,0,aeroplane,s_negmag
,per_class,all,micro,other_fg_mean,31.663046793429995,-47.62338986430686,145.12544661086653,13,90,13,90,,5000,5000,1.0,3021694564,20260901,0,aeroplane,s_negmag
,per_class,all,micro,bg_mean,6.721079205913923,-4.68066298607137,18.345946090333367,90,90,90,90,,5000,5000,1.0,3021694564,20260901,0,aeroplane,s_negmag
,per_class,all,micro,auc_target_bg,0.3772193826483713,0.3387236057931815,0.4184608723977222,87,90,87,90,,5000,5000,1.0,3021694564,20260901,0,aeroplane,s_negmag
,per_class,all,micro,auc_target_other,0.36609518094691357,0.21647280806228805,0.5263873959800521,12,90,12,90,,5000,5000,1.0,3021694564,20260901,0,aeroplane,s_negmag
,per_class,all,micro,target_mean,-113.33140297823653,-137.16945015035293,-80.06587834454189,71,79,71,79,,5000,5000,1.0,3021694564,20260901,1,bicycle,s_negmag
,per_class,all,micro,other_fg_mean,35.775670536057895,-2.547478256478019,79.40537418993861,48,79,48,79,,5000,5000,1.0,3021694564,20260901,1,bicycle,s_negmag
,per_class,all,micro,bg_mean,-19.73584354778217,-41.348925437818764,10.302120929580116,79,79,79,79,,5000,5000,1.0,3021694564,20260901,1,bicycle,s_negmag
,per_class,all,micro,auc_target_bg,0.23809015750720328,0.20392269969701776,0.2733132570598728,71,79,71,79,,5000,5000,1.0,3021694564,20260901,1,bicycle,s_negmag
,per_class,all,micro,auc_target_other,0.20485810352486603,0.1554670112014572,0.2582251968385632,41,79,41,79,,5000,5000,1.0,3021694564,20260901,1,bicycle,s_negmag
,per_class,all,micro,target_mean,-17.08555354608645,-108.76986750849655,47.145343474155474,99,103,99,103,,5000,5000,1.0,3021694564,20260901,2,bird,s_negmag
,per_class,all,micro,other_fg_mean,-57.74222891414385,-421.2912548395031,283.96756731152846,9,103,9,103,,5000,5000,1.0,3021694564,20260901,2,bird,s_negmag
,per_class,all,micro,bg_mean,41.39538106652457,-1.8038643112598494,78.94355897522772,103,103,103,103,,5000,5000,1.0,3021694564,20260901,2,bird,s_negmag
,per_class,all,micro,auc_target_bg,0.4686513480949516,0.4307633945480186,0.5061206674138351,99,103,99,103,,5000,5000,1.0,3021694564,20260901,2,bird,s_negmag
,per_class,all,micro,auc_target_other,0.4986360340232201,0.22581142359102885,0.7116774555217541,5,103,5,103,,5000,4969,0.9938,3021694564,20260901,2,bird,s_negmag
,per_class,all,micro,target_mean,3.8098449172720588,-25.930906942510706,32.650339952644096,69,72,69,72,,5000,5000,1.0,3021694564,20260901,3,boat,s_negmag
,per_class,all,micro,other_fg_mean,84.0452045330491,45.69424182481641,123.7865741926361,17,72,17,72,,5000,5000,1.0,3021694564,20260901,3,boat,s_negmag
,per_class,all,micro,bg_mean,29.813196421707207,16.337042020517163,43.927974492743076,72,72,72,72,,5000,5000,1.0,3021694564,20260901,3,boat,s_negmag
,per_class,all,micro,auc_target_bg,0.4727665271778852,0.4121133459789945,0.5317267794479702,69,72,69,72,,5000,5000,1.0,3021694564,20260901,3,boat,s_negmag
,per_class,all,micro,auc_target_other,0.3646643207366714,0.2428208911113705,0.49285287714585435,15,72,15,72,,5000,5000,1.0,3021694564,20260901,3,boat,s_negmag
,per_class,all,micro,target_mean,-74.3934568600337,-116.87254604208363,-36.42265401833414,87,96,87,96,,5000,5000,1.0,3021694564,20260901,4,bottle,s_negmag
,per_class,all,micro,other_fg_mean,88.38473879549409,32.8476348728467,152.951664155649,60,96,60,96,,5000,5000,1.0,3021694564,20260901,4,bottle,s_negmag
,per_class,all,micro,bg_mean,20.68103739660395,-13.856106741553317,56.69574216282465,93,96,93,96,,5000,5000,1.0,3021694564,20260901,4,bottle,s_negmag
,per_class,all,micro,auc_target_bg,0.382482881041888,0.3308234005379349,0.43376356669183536,84,96,84,96,,5000,5000,1.0,3021694564,20260901,4,bottle,s_negmag
,per_class,all,micro,auc_target_other,0.4006071550035689,0.32752720618146997,0.47367146678056427,51,96,51,96,,5000,5000,1.0,3021694564,20260901,4,bottle,s_negmag
,per_class,all,micro,target_mean,-58.8535740387201,-114.40681282888828,-23.42710437223526,73,74,73,74,,5000,5000,1.0,3021694564,20260901,5,bus,s_negmag
,per_class,all,micro,other_fg_mean,68.0801376390221,14.163531146911668,135.35920360600392,34,74,34,74,,5000,5000,1.0,3021694564,20260901,5,bus,s_negmag
,per_class,all,micro,bg_mean,-41.833803985504034,-57.290862683041794,-24.27958457160841,74,74,74,74,,5000,5000,1.0,3021694564,20260901,5,bus,s_negmag
,per_class,all,micro,auc_target_bg,0.5745458312963619,0.5351331516984705,0.6101422045727254,73,74,73,74,,5000,5000,1.0,3021694564,20260901,5,bus,s_negmag
,per_class,all,micro,auc_target_other,0.25533103368581267,0.19671637953394575,0.315637501419858,33,74,33,74,,5000,5000,1.0,3021694564,20260901,5,bus,s_negmag
,per_class,all,micro,target_mean,-72.44059700737172,-116.421234094308,-37.66886853218888,113,127,113,127,,5000,5000,1.0,3021694564,20260901,6,car,s_negmag
,per_class,all,micro,other_fg_mean,10.170907382377179,-32.68960286550832,60.206914859558005,79,127,79,127,,5000,5000,1.0,3021694564,20260901,6,car,s_negmag
,per_class,all,micro,bg_mean,-52.80164635747162,-78.6419179980135,-28.47654802889103,127,127,127,127,,5000,5000,1.0,3021694564,20260901,6,car,s_negmag
,per_class,all,micro,auc_target_bg,0.528156976474476,0.4912289699777704,0.5652517779168427,113,127,113,127,,5000,5000,1.0,3021694564,20260901,6,car,s_negmag
,per_class,all,micro,auc_target_other,0.48530333338119097,0.41852729917264103,0.5510410104919516,66,127,66,127,,5000,5000,1.0,3021694564,20260901,6,car,s_negmag
,per_class,all,micro,target_mean,-184.92526047090868,-203.23961483709778,-166.67922102425214,119,119,119,119,,5000,5000,1.0,3021694564,20260901,7,cat,s_negmag
,per_class,all,micro,other_fg_mean,57.40939071082188,13.142443304956467,110.12040218349776,30,119,30,119,,5000,5000,1.0,3021694564,20260901,7,cat,s_negmag
,per_class,all,micro,bg_mean,53.485810866278996,30.849250861220984,78.10203343888877,113,119,113,119,,5000,5000,1.0,3021694564,20260901,7,cat,s_negmag
,per_class,all,micro,auc_target_bg,0.17136101321974492,0.14847658861208549,0.1967262137374466,113,119,113,119,,5000,5000,1.0,3021694564,20260901,7,cat,s_negmag
,per_class,all,micro,auc_target_other,0.17968933712507434,0.12539561445351505,0.24948296395374148,30,119,30,119,,5000,5000,1.0,3021694564,20260901,7,cat,s_negmag
,per_class,all,micro,target_mean,-63.369505726089145,-136.10056822638248,-3.6661611886205785,112,123,112,123,,5000,5000,1.0,3021694564,20260901,8,chair,s_negmag
,per_class,all,micro,other_fg_mean,85.75630523735289,40.21698023821507,140.98956819194825,107,123,107,123,,5000,5000,1.0,3021694564,20260901,8,chair,s_negmag
,per_class,all,micro,bg_mean,1.2142594828852586,-34.44749172004568,30.159633478656733,122,123,122,123,,5000,5000,1.0,3021694564,20260901,8,chair,s_negmag
,per_class,all,micro,auc_target_bg,0.5453220433386369,0.5039169554138284,0.5858759765020509,111,123,111,123,,5000,5000,1.0,3021694564,20260901,8,chair,s_negmag
,per_class,all,micro,auc_target_other,0.4652039660778917,0.41305436248281424,0.5180812439081361,96,123,96,123,,5000,5000,1.0,3021694564,20260901,8,chair,s_negmag
,per_class,all,micro,target_mean,155.64289533676762,140.49952710286516,171.2477848304218,71,71,71,71,,5000,5000,1.0,3021694564,20260901,9,cow,s_negmag
,per_class,all,micro,other_fg_mean,160.7519656647216,115.87470727838537,205.45157385424875,14,71,14,71,,5000,5000,1.0,3021694564,20260901,9,cow,s_negmag
,per_class,all,micro,bg_mean,76.71460715507543,59.90911101596812,93.96188358914539,71,71,71,71,,5000,5000,1.0,3021694564,20260901,9,cow,s_negmag
,per_class,all,micro,auc_target_bg,0.7325745815636887,0.6898029092095844,0.7736188493336326,71,71,71,71,,5000,5000,1.0,3021694564,20260901,9,cow,s_negmag
,per_class,all,micro,auc_target_other,0.5074781933006619,0.34157285905726437,0.6747433562758516,14,71,14,71,,5000,5000,1.0,3021694564,20260901,9,cow,s_negmag
,per_class,all,micro,target_mean,-69.34340878225036,-148.1568319622833,1.6074934894290254,73,75,73,75,,5000,5000,1.0,3021694564,20260901,10,diningtable,s_negmag
,per_class,all,micro,other_fg_mean,-31.15611841527726,-109.43899070787222,26.92600392464418,70,75,70,75,,5000,5000,1.0,3021694564,20260901,10,diningtable,s_negmag
,per_class,all,micro,bg_mean,-84.88306473925488,-180.71380167228313,-4.323004169732223,73,75,73,75,,5000,5000,1.0,3021694564,20260901,10,diningtable,s_negmag
,per_class,all,micro,auc_target_bg,0.35039405929924194,0.30923318561653257,0.39360975988363384,71,75,71,75,,5000,5000,1.0,3021694564,20260901,10,diningtable,s_negmag
,per_class,all,micro,auc_target_other,0.3381750883327452,0.2919780827489884,0.3869246892354287,68,75,68,75,,5000,5000,1.0,3021694564,20260901,10,diningtable,s_negmag
,per_class,all,micro,target_mean,-81.80709305494399,-105.40055133396883,-60.86931862375671,128,128,128,128,,5000,5000,1.0,3021694564,20260901,11,dog,s_negmag
,per_class,all,micro,other_fg_mean,0.30914873717203595,-38.67405192096124,44.31300084057906,43,128,43,128,,5000,5000,1.0,3021694564,20260901,11,dog,s_negmag
,per_class,all,micro,bg_mean,-23.239658242088822,-36.20280278819065,-9.521698854289195,124,128,124,128,,5000,5000,1.0,3021694564,20260901,11,dog,s_negmag
,per_class,all,micro,auc_target_bg,0.3916106540331122,0.35025129432076474,0.4327776028039599,124,128,124,128,,5000,5000,1.0,3021694564,20260901,11,dog,s_negmag
,per_class,all,micro,auc_target_other,0.38803573057709956,0.31444271333161655,0.46356310706627574,43,128,43,128,,5000,5000,1.0,3021694564,20260901,11,dog,s_negmag
,per_class,all,micro,target_mean,-4.309859107368121,-64.07334406530734,32.20724038860542,77,79,77,79,,5000,5000,1.0,3021694564,20260901,12,horse,s_negmag
,per_class,all,micro,other_fg_mean,101.99665266552782,61.41171563979238,166.03089434561417,34,79,34,79,,5000,5000,1.0,3021694564,20260901,12,horse,s_negmag
,per_class,all,micro,bg_mean,34.22281792029274,1.5885382637892926,65.46961411931126,79,79,79,79,,5000,5000,1.0,3021694564,20260901,12,horse,s_negmag
,per_class,all,micro,auc_target_bg,0.526934980746365,0.487350537223484,0.5662043584978736,77,79,77,79,,5000,5000,1.0,3021694564,20260901,12,horse,s_negmag
,per_class,all,micro,auc_target_other,0.36371483262951293,0.31918148449291656,0.4066841555498961,33,79,33,79,,5000,5000,1.0,3021694564,20260901,12,horse,s_negmag
,per_class,all,micro,target_mean,-29.29215959751261,-46.073904993934455,-12.30868412583752,75,76,75,76,,5000,5000,1.0,3021694564,20260901,13,motorbike,s_negmag
,per_class,all,micro,other_fg_mean,8.211609822641226,-24.304887938284857,49.257602300244805,52,76,52,76,,5000,5000,1.0,3021694564,20260901,13,motorbike,s_negmag
,per_class,all,micro,bg_mean,-16.695269625916715,-28.626653688299438,-3.894949583489975,76,76,76,76,,5000,5000,1.0,3021694564,20260901,13,motorbike,s_negmag
,per_class,all,micro,auc_target_bg,0.4340108043307504,0.3937922672044161,0.4759651712117486,75,76,75,76,,5000,5000,1.0,3021694564,20260901,13,motorbike,s_negmag
,per_class,all,micro,auc_target_other,0.38003553524806966,0.32582579933903766,0.4391007475472814,51,76,51,76,,5000,5000,1.0,3021694564,20260901,13,motorbike,s_negmag
,per_class,all,micro,target_mean,-57.741005828124955,-75.98881635683028,-39.55043403483606,413,445,413,445,,5000,5000,1.0,3021694564,20260901,14,person,s_negmag
,per_class,all,micro,other_fg_mean,-43.436303398884284,-59.0993492060438,-27.03157887879015,373,445,373,445,,5000,5000,1.0,3021694564,20260901,14,person,s_negmag
,per_class,all,micro,bg_mean,-23.471667038334306,-35.75476826158351,-11.50613163661754,441,445,441,445,,5000,5000,1.0,3021694564,20260901,14,person,s_negmag
,per_class,all,micro,auc_target_bg,0.5077022412390453,0.4866524464508593,0.529125105302243,409,445,409,445,,5000,5000,1.0,3021694564,20260901,14,person,s_negmag
,per_class,all,micro,auc_target_other,0.5688459120716733,0.5428751427767312,0.5953674178245121,343,445,343,445,,5000,5000,1.0,3021694564,20260901,14,person,s_negmag
,per_class,all,micro,target_mean,-202.3127495519736,-304.20260448415735,-127.13226166854766,68,85,68,85,,5000,5000,1.0,3021694564,20260901,15,pottedplant,s_negmag
,per_class,all,micro,other_fg_mean,60.927704203468735,1.2657946355063034,129.2570209815015,60,85,60,85,,5000,5000,1.0,3021694564,20260901,15,pottedplant,s_negmag
,per_class,all,micro,bg_mean,-14.275037388200452,-52.084018622856,23.859275556455284,85,85,85,85,,5000,5000,1.0,3021694564,20260901,15,pottedplant,s_negmag
,per_class,all,micro,auc_target_bg,0.2148808088998395,0.17378802011727396,0.25815966035011384,68,85,68,85,,5000,5000,1.0,3021694564,20260901,15,pottedplant,s_negmag
,per_class,all,micro,auc_target_other,0.20986805424745036,0.14811448176754657,0.2748685112695035,44,85,44,85,,5000,5000,1.0,3021694564,20260901,15,pottedplant,s_negmag
,per_class,all,micro,target_mean,79.6681285152494,44.5360756532028,108.16076323270835,57,57,57,57,,5000,5000,1.0,3021694564,20260901,16,sheep,s_negmag
,per_class,all,micro,other_fg_mean,93.68434944264378,58.38820263767691,138.15382835070292,5,57,5,57,,5000,4971,0.9942,3021694564,20260901,16,sheep,s_negmag
,per_class,all,micro,bg_mean,44.889435537184475,26.121924447372415,65.5836459025905,57,57,57,57,,5000,5000,1.0,3021694564,20260901,16,sheep,s_negmag
,per_class,all,micro,auc_target_bg,0.6734459148851117,0.6220312124068106,0.7223638993087118,57,57,57,57,,5000,5000,1.0,3021694564,20260901,16,sheep,s_negmag
,per_class,all,micro,auc_target_other,0.44898078745339554,0.12522945348352107,0.7871694045015278,5,57,5,57,,5000,4971,0.9942,3021694564,20260901,16,sheep,s_negmag
,per_class,all,micro,target_mean,-62.24763413470869,-102.46565973876513,-30.946751446508635,88,90,88,90,,5000,5000,1.0,3021694564,20260901,17,sofa,s_negmag
,per_class,all,micro,other_fg_mean,79.76295746670945,-7.562299897523827,200.88308164617834,63,90,63,90,,5000,5000,1.0,3021694564,20260901,17,sofa,s_negmag
,per_class,all,micro,bg_mean,-39.87076394018324,-79.18162040225752,-12.748605769484426,85,90,85,90,,5000,5000,1.0,3021694564,20260901,17,sofa,s_negmag
,per_class,all,micro,auc_target_bg,0.4109305139347168,0.3686973758993892,0.45605988875586,83,90,83,90,,5000,5000,1.0,3021694564,20260901,17,sofa,s_negmag
,per_class,all,micro,auc_target_other,0.3795789647202116,0.3203680646085657,0.4434977211203198,61,90,61,90,,5000,5000,1.0,3021694564,20260901,17,sofa,s_negmag
,per_class,all,micro,target_mean,2.7830742050246093,-11.725297310997174,17.103581254854085,84,84,84,84,,5000,5000,1.0,3021694564,20260901,18,train,s_negmag
,per_class,all,micro,other_fg_mean,152.83601979811095,65.41513337779038,257.1131282416871,10,84,10,84,,5000,5000,1.0,3021694564,20260901,18,train,s_negmag
,per_class,all,micro,bg_mean,-0.4694638138650616,-14.278102897549777,13.091282232341191,83,84,83,84,,5000,5000,1.0,3021694564,20260901,18,train,s_negmag
,per_class,all,micro,auc_target_bg,0.5572408373308915,0.5257185092330826,0.5867794815303414,83,84,83,84,,5000,5000,1.0,3021694564,20260901,18,train,s_negmag
,per_class,all,micro,auc_target_other,0.3985399408251105,0.2493977943403724,0.5507405712572223,10,84,10,84,,5000,5000,1.0,3021694564,20260901,18,train,s_negmag
,per_class,all,micro,target_mean,-170.76456990392902,-198.15674915295784,-145.83280841617955,67,74,67,74,,5000,5000,1.0,3021694564,20260901,19,tvmonitor,s_negmag
,per_class,all,micro,other_fg_mean,29.04542655364063,-12.072322310488174,81.1883218961427,37,74,37,74,,5000,5000,1.0,3021694564,20260901,19,tvmonitor,s_negmag
,per_class,all,micro,bg_mean,-52.166008920560174,-74.21807800538272,-29.20561712974604,73,74,73,74,,5000,5000,1.0,3021694564,20260901,19,tvmonitor,s_negmag
,per_class,all,micro,auc_target_bg,0.27005557975840677,0.23399746903870422,0.3081839514696675,66,74,66,74,,5000,5000,1.0,3021694564,20260901,19,tvmonitor,s_negmag
,per_class,all,micro,auc_target_other,0.22567166246284517,0.15392489367242368,0.30067351899169614,31,74,31,74,,5000,5000,1.0,3021694564,20260901,19,tvmonitor,s_negmag
,all_rows,all,micro,target_mean,133.92703156893884,109.9548277894204,157.96557055984775,1441,1449,2031,2147,,5000,5000,1.0,3021694564,20260901,,,s_pos
,all_rows,all,micro,other_fg_mean,49.920082161993044,23.479164209533284,76.25266509757007,520,1449,1158,2147,,5000,5000,1.0,3021694564,20260901,,,s_pos
,all_rows,all,micro,bg_mean,-86.02509979771771,-105.35810560468538,-67.00717277241705,1432,1449,2120,2147,,5000,5000,1.0,3021694564,20260901,,,s_pos
,all_rows,all,micro,auc_target_bg,0.5613539347226234,0.5509700120681588,0.5719341753158294,1424,1449,2004,2147,,5000,5000,1.0,3021694564,20260901,,,s_pos
,all_rows,all,micro,auc_target_other,0.5336877697953311,0.5243460993209192,0.5436001077572334,462,1449,1052,2147,,5000,5000,1.0,3021694564,20260901,,,s_pos
,all_rows,all,macro_class,target_mean,73.62500648592597,53.49251054414257,93.46161752535934,1441,1449,2031,2147,20,5000,5000,1.0,3021694564,20260901,,,s_pos
,all_rows,all,macro_class,other_fg_mean,-34.49483985383709,-76.06252796638087,6.978253021065139,520,1449,1158,2147,20,5000,5000,1.0,3021694564,20260901,,,s_pos
,all_rows,all,macro_class,bg_mean,-104.63609195722358,-121.00810883390727,-88.54701758983103,1432,1449,2120,2147,20,5000,5000,1.0,3021694564,20260901,,,s_pos
,all_rows,all,macro_class,auc_target_bg,0.5486516393455952,0.5392840286613221,0.55802194538422,1424,1449,2004,2147,20,5000,5000,1.0,3021694564,20260901,,,s_pos
,all_rows,all,macro_class,auc_target_other,0.5360121021763342,0.5084454925385462,0.5647762088138161,462,1449,1052,2147,20,5000,5000,1.0,3021694564,20260901,,,s_pos
,all_rows,single_label,micro,target_mean,69.56256506021003,26.069249306342684,112.84059497257229,921,927,921,927,,5000,5000,1.0,3021694564,20260901,,,s_pos
,all_rows,single_label,micro,bg_mean,-235.35189144334814,-266.37969999080843,-204.547985016668,918,927,918,927,,5000,5000,1.0,3021694564,20260901,,,s_pos
,all_rows,single_label,micro,auc_target_bg,0.5697984687450193,0.5543318389650538,0.585248371466947,912,927,912,927,,5000,5000,1.0,3021694564,20260901,,,s_pos
,all_rows,single_label,macro_class,target_mean,87.44304755465043,57.15499719179889,117.75453462397016,921,927,921,927,20,5000,5000,1.0,3021694564,20260901,,,s_pos
,all_rows,single_label,macro_class,bg_mean,-176.59908392248462,-203.05700421688033,-151.78024495406822,918,927,918,927,20,5000,5000,1.0,3021694564,20260901,,,s_pos
,all_rows,single_label,macro_class,auc_target_bg,0.5703721104667222,0.5537904733951287,0.5856606174771608,912,927,912,927,20,5000,5000,1.0,3021694564,20260901,,,s_pos
,all_rows,exactly_2_labels,micro,target_mean,206.4268600653617,172.2362478680367,238.56152780479997,373,375,695,750,,5000,5000,1.0,3021694564,20260901,,,s_pos
,all_rows,exactly_2_labels,micro,other_fg_mean,51.86229727905302,11.528487774392588,90.58022988549854,373,375,695,750,,5000,5000,1.0,3021694564,20260901,,,s_pos
,all_rows,exactly_2_labels,micro,bg_mean,17.09237799693385,-11.966706761139427,46.49369148390314,369,375,738,750,,5000,5000,1.0,3021694564,20260901,,,s_pos
,all_rows,exactly_2_labels,micro,auc_target_bg,0.5613808706153381,0.5434736067128592,0.5787286910245343,367,375,683,750,,5000,5000,1.0,3021694564,20260901,,,s_pos
,all_rows,exactly_2_labels,micro,auc_target_other,0.5360537776254297,0.5253102138652116,0.5477764506255796,322,375,644,750,,5000,5000,1.0,3021694564,20260901,,,s_pos
,all_rows,exactly_2_labels,macro_class,target_mean,109.54087667387925,65.26958191594288,153.66953705299457,373,375,695,750,20,5000,5000,1.0,3021694564,20260901,,,s_pos
,all_rows,exactly_2_labels,macro_class,other_fg_mean,-38.83131776429211,-93.0187209092104,16.762562084751508,373,375,695,750,20,5000,5000,1.0,3021694564,20260901,,,s_pos
,all_rows,exactly_2_labels,macro_class,bg_mean,-12.799288746348406,-43.385653689144306,19.6877246468305,369,375,738,750,20,5000,5000,1.0,3021694564,20260901,,,s_pos
,all_rows,exactly_2_labels,macro_class,auc_target_bg,0.5314919604925252,0.5086435283705242,0.5562591731390312,367,375,683,750,20,5000,5000,1.0,3021694564,20260901,,,s_pos
,all_rows,exactly_2_labels,macro_class,auc_target_other,0.5368951712902659,0.5029772918672986,0.5697361993103048,322,375,644,750,20,5000,5000,1.0,3021694564,20260901,,,s_pos
,all_rows,3plus_labels,micro,target_mean,155.3542432545427,125.55401707980194,185.26041057516818,147,147,415,470,,5000,5000,1.0,3021694564,20260901,,,s_pos
,all_rows,3plus_labels,micro,other_fg_mean,47.00466206187078,17.005813323312584,75.7695538340433,147,147,463,470,,5000,5000,1.0,3021694564,20260901,,,s_pos
,all_rows,3plus_labels,micro,bg_mean,45.400107353653134,22.48711995762146,68.83125863251652,145,147,464,470,,5000,5000,1.0,3021694564,20260901,,,s_pos
,all_rows,3plus_labels,micro,auc_target_bg,0.542479088162361,0.5194564107964537,0.5660160308964309,145,147,409,470,,5000,5000,1.0,3021694564,20260901,,,s_pos
,all_rows,3plus_labels,micro,auc_target_other,0.5299531888086071,0.5128921960278064,0.5482616384027436,140,147,408,470,,5000,5000,1.0,3021694564,20260901,,,s_pos
,all_rows,3plus_labels,macro_class,target_mean,135.70454719605456,79.04953640275288,199.36472027728192,147,147,415,470,19,5000,5000,1.0,3021694564,20260901,,,s_pos
,all_rows,3plus_labels,macro_class,other_fg_mean,-49.68792784284314,-85.08502305655506,6.469747160245294,147,147,463,470,20,5000,5000,1.0,3021694564,20260901,,,s_pos
,all_rows,3plus_labels,macro_class,bg_mean,27.182562372916852,3.0391045822508422,52.001876464513884,145,147,464,470,20,5000,5000,1.0,3021694564,20260901,,,s_pos
,all_rows,3plus_labels,macro_class,auc_target_bg,0.5372529146172829,0.5014879336094609,0.57640044223816,145,147,409,470,19,5000,5000,1.0,3021694564,20260901,,,s_pos
,all_rows,3plus_labels,macro_class,auc_target_other,0.5703792887003248,0.5170383819074281,0.6022474652324022,140,147,408,470,19,5000,5000,1.0,3021694564,20260901,,,s_pos
,per_class,all,micro,target_mean,-128.8571272563184,-248.65294806709727,-23.4608911314691,87,90,87,90,,5000,5000,1.0,3021694564,20260901,0,aeroplane,s_pos
,per_class,all,micro,other_fg_mean,-60.294894008812484,-580.0393046297692,318.6580774777076,13,90,13,90,,5000,5000,1.0,3021694564,20260901,0,aeroplane,s_pos
,per_class,all,micro,bg_mean,-260.3565908171774,-332.99926580209507,-188.6012842596919,90,90,90,90,,5000,5000,1.0,3021694564,20260901,0,aeroplane,s_pos
,per_class,all,micro,auc_target_bg,0.5729307679423792,0.5314466908725239,0.6128639999486251,87,90,87,90,,5000,5000,1.0,3021694564,20260901,0,aeroplane,s_pos
,per_class,all,micro,auc_target_other,0.5695491941388066,0.4056224560975916,0.72692002361052,12,90,12,90,,5000,5000,1.0,3021694564,20260901,0,aeroplane,s_pos
,per_class,all,micro,target_mean,604.1962974946815,519.3581558419195,688.4136185821774,71,79,71,79,,5000,5000,1.0,3021694564,20260901,1,bicycle,s_pos
,per_class,all,micro,other_fg_mean,177.88835298913975,56.01832473586583,292.5840341169751,48,79,48,79,,5000,5000,1.0,3021694564,20260901,1,bicycle,s_pos
,per_class,all,micro,bg_mean,136.3536833155014,98.33278982611849,175.69695840168362,79,79,79,79,,5000,5000,1.0,3021694564,20260901,1,bicycle,s_pos
,per_class,all,micro,auc_target_bg,0.7124969490244896,0.6727789107748632,0.749604890183514,71,79,71,79,,5000,5000,1.0,3021694564,20260901,1,bicycle,s_pos
,per_class,all,micro,auc_target_other,0.6961514944719467,0.6353914141161622,0.7582942204085602,41,79,41,79,,5000,5000,1.0,3021694564,20260901,1,bicycle,s_pos
,per_class,all,micro,target_mean,-434.04109146376123,-596.9122985814245,-271.78394788285794,99,103,99,103,,5000,5000,1.0,3021694564,20260901,2,bird,s_pos
,per_class,all,micro,other_fg_mean,62.63524205352452,-151.32457909525976,414.5212993445029,9,103,9,103,,5000,5000,1.0,3021694564,20260901,2,bird,s_pos
,per_class,all,micro,bg_mean,-451.3249674392795,-585.6576604367907,-326.2391677857601,103,103,103,103,,5000,5000,1.0,3021694564,20260901,2,bird,s_pos
,per_class,all,micro,auc_target_bg,0.4744399007958176,0.43512346926874146,0.5145255031254875,99,103,99,103,,5000,5000,1.0,3021694564,20260901,2,bird,s_pos
,per_class,all,micro,auc_target_other,0.42540166559084697,0.20079248469764002,0.6995885822229951,5,103,5,103,,5000,4969,0.9938,3021694564,20260901,2,bird,s_pos
,per_class,all,micro,target_mean,-81.3835172442791,-241.7500574354598,85.93895619814056,69,72,69,72,,5000,5000,1.0,3021694564,20260901,3,boat,s_pos
,per_class,all,micro,other_fg_mean,-223.09735797582903,-424.6574269043564,-25.266460843898976,17,72,17,72,,5000,5000,1.0,3021694564,20260901,3,boat,s_pos
,per_class,all,micro,bg_mean,-224.1869146063605,-316.6880178859816,-132.3382507441885,72,72,72,72,,5000,5000,1.0,3021694564,20260901,3,boat,s_pos
,per_class,all,micro,auc_target_bg,0.5228477094335902,0.4642291388787566,0.5806730987114956,69,72,69,72,,5000,5000,1.0,3021694564,20260901,3,boat,s_pos
,per_class,all,micro,auc_target_other,0.575974060106558,0.4516345742607084,0.6962988538713494,15,72,15,72,,5000,5000,1.0,3021694564,20260901,3,boat,s_pos
