relation,scope,stratum,class_id,class_name,aggregation,metric,estimate,ci_low,ci_high,num_images,num_images_total,num_rows,num_rows_total,num_classes,bootstrap_repeats,bootstrap_valid_repeats,bootstrap_valid_fraction,bootstrap_seed,bootstrap_base_seed
patch_norm,all_positive_classes,single_label,,,macro_class,bg_top10_fraction,0.5763885646020174,0.5517404659321385,0.6009746541298323,927,927,927,927,20,5000,5000,1.0,3021694564,20260901
patch_norm,all_positive_classes,single_label,,,macro_class,target_tail_enrich_10,1.8726410138845488,1.7384667873774395,2.022436322988168,921,927,921,927,20,5000,5000,1.0,3021694564,20260901
patch_norm,all_positive_classes,single_label,,,macro_class,bg_tail_enrich_10,0.9434869815817774,0.8977920672256571,0.990818312345097,918,927,918,927,20,5000,5000,1.0,3021694564,20260901
patch_norm,all_positive_classes,single_label,,,macro_class,target_top20_fraction,0.47944660543896556,0.4569132216969532,0.5020263006844927,927,927,927,927,20,5000,5000,1.0,3021694564,20260901
patch_norm,all_positive_classes,single_label,,,macro_class,other_fg_top20_fraction,0.0,0.0,0.0,927,927,927,927,20,5000,5000,1.0,3021694564,20260901
patch_norm,all_positive_classes,single_label,,,macro_class,bg_top20_fraction,0.5200342685836078,0.4974268063617284,0.5425808195066882,927,927,927,927,20,5000,5000,1.0,3021694564,20260901
patch_norm,all_positive_classes,single_label,,,macro_class,target_tail_enrich_20,1.9013201534685717,1.8164704147345956,1.9893418946872545,921,927,921,927,20,5000,5000,1.0,3021694564,20260901
patch_norm,all_positive_classes,single_label,,,macro_class,bg_tail_enrich_20,0.813918073120208,0.7793955020196102,0.8484785549098126,918,927,918,927,20,5000,5000,1.0,3021694564,20260901
patch_norm,all_positive_classes,single_label,,,macro_class,auc_target_bg,0.7472065605714167,0.7362691895364536,0.7583012792374543,912,927,912,927,20,5000,5000,1.0,3021694564,20260901
patch_norm,all_positive_classes,single_label,,,macro_class,ap_target_bg,0.4943972472899283,0.4746396795626707,0.5174002262791101,912,927,912,927,20,5000,5000,1.0,3021694564,20260901
patch_norm,all_positive_classes,single_label,,,macro_class,target_mean,106.96537786310849,105.60713495252332,108.3972339057022,921,927,921,927,20,5000,5000,1.0,3021694564,20260901
patch_norm,all_positive_classes,single_label,,,macro_class,bg_mean,90.18261633120031,88.87336396141428,91.62626175543404,918,927,918,927,20,5000,5000,1.0,3021694564,20260901
patch_norm,all_positive_classes,single_label,,,macro_class,target_median,100.1496516842213,98.84235078215339,101.53266107379122,921,927,921,927,20,5000,5000,1.0,3021694564,20260901
patch_norm,all_positive_classes,single_label,,,macro_class,bg_median,77.42657076518827,76.36315346492215,78.58058037833545,918,927,918,927,20,5000,5000,1.0,3021694564,20260901
patch_norm,all_positive_classes,single_label,,,macro_class,spatial_mass_target,0.37244917612899286,0.3300954938721951,0.4118709360797081,927,927,927,927,20,5000,5000,1.0,3021694564,20260901
patch_norm,all_positive_classes,single_label,,,macro_class,spatial_mass_other_fg,0.0,0.0,0.0,927,927,927,927,20,5000,5000,1.0,3021694564,20260901
patch_norm,all_positive_classes,single_label,,,macro_class,spatial_mass_background,0.6032329165322634,0.563805167557108,0.6467226501834396,927,927,927,927,20,5000,5000,1.0,3021694564,20260901
patch_norm,all_positive_classes,exactly_2_labels,,,micro,target_hit,0.22,0.19466666666666665,0.24533333333333332,375,375,750,750,,5000,5000,1.0,3021694564,20260901
patch_norm,all_positive_classes,exactly_2_labels,,,micro,other_fg_hit,0.22,0.19466666666666665,0.24533333333333332,375,375,750,750,,5000,5000,1.0,3021694564,20260901
patch_norm,all_positive_classes,exactly_2_labels,,,micro,background_hit,0.5573333333333333,0.5066666666666667,0.608,375,375,750,750,,5000,5000,1.0,3021694564,20260901
patch_norm,all_positive_classes,exactly_2_labels,,,micro,target_top05_fraction,0.22324061348691335,0.20889227326746576,0.23813832406095714,375,375,750,750,,5000,5000,1.0,3021694564,20260901
patch_norm,all_positive_classes,exactly_2_labels,,,micro,other_fg_top05_fraction,0.22347590760456043,0.20908421297478255,0.23827260104955664,375,375,750,750,,5000,5000,1.0,3021694564,20260901
patch_norm,all_positive_classes,exactly_2_labels,,,micro,bg_top05_fraction,0.5528082652333124,0.5231397478683576,0.5815888943279218,375,375,750,750,,5000,5000,1.0,3021694564,20260901
patch_norm,all_positive_classes,exactly_2_labels,,,micro,target_tail_enrich_05,1.8533339391291626,1.6289751758735072,2.1019343220610263,373,375,695,750,,5000,5000,1.0,3021694564,20260901
patch_norm,all_positive_classes,exactly_2_labels,,,micro,other_fg_tail_enrich_05,1.850692458079661,1.6271790285912193,2.100384339995699,373,375,695,750,,5000,5000,1.0,3021694564,20260901
patch_norm,all_positive_classes,exactly_2_labels,,,micro,bg_tail_enrich_05,0.9627834463791082,0.9096966305500156,1.0165702919019888,369,375,738,750,,5000,5000,1.0,3021694564,20260901
patch_norm,all_positive_classes,exactly_2_labels,,,micro,target_top10_fraction,0.24664885245667628,0.23335871703512628,0.2606634484679469,375,375,750,750,,5000,5000,1.0,3021694564,20260901
patch_norm,all_positive_classes,exactly_2_labels,,,micro,other_fg_top10_fraction,0.24711944069197042,0.23385685750353757,0.261210739179074,375,375,750,750,,5000,5000,1.0,3021694564,20260901
patch_norm,all_positive_classes,exactly_2_labels,,,micro,bg_top10_fraction,0.5056148620319768,0.47752123790430273,0.5322595065269189,375,375,750,750,,5000,5000,1.0,3021694564,20260901
patch_norm,all_positive_classes,exactly_2_labels,,,micro,target_tail_enrich_10,1.902167633739134,1.7401734720378568,2.073385204432596,373,375,695,750,,5000,5000,1.0,3021694564,20260901
patch_norm,all_positive_classes,exactly_2_labels,,,micro,other_fg_tail_enrich_10,1.9017293130016248,1.7394569789983998,2.0731526812171635,373,375,695,750,,5000,5000,1.0,3021694564,20260901
patch_norm,all_positive_classes,exactly_2_labels,,,micro,bg_tail_enrich_10,0.8656584680187664,0.8232722185133093,0.9091936196704556,369,375,738,750,,5000,5000,1.0,3021694564,20260901
patch_norm,all_positive_classes,exactly_2_labels,,,micro,target_top20_fraction,0.2729760469674291,0.260469907085778,0.2859360449133153,375,375,750,750,,5000,5000,1.0,3021694564,20260901
patch_norm,all_positive_classes,exactly_2_labels,,,micro,other_fg_top20_fraction,0.2738451827698983,0.26110180317343495,0.28678371242523737,375,375,750,750,,5000,5000,1.0,3021694564,20260901
patch_norm,all_positive_classes,exactly_2_labels,,,micro,bg_top20_fraction,0.4524553696871691,0.4268752960633976,0.4776466438893934,375,375,750,750,,5000,5000,1.0,3021694564,20260901
patch_norm,all_positive_classes,exactly_2_labels,,,micro,target_tail_enrich_20,1.847554458360589,1.747551861384553,1.951238180709882,373,375,695,750,,5000,5000,1.0,3021694564,20260901
patch_norm,all_positive_classes,exactly_2_labels,,,micro,other_fg_tail_enrich_20,1.849949573269822,1.7497642221965122,1.9527269484509726,373,375,695,750,,5000,5000,1.0,3021694564,20260901
patch_norm,all_positive_classes,exactly_2_labels,,,micro,bg_tail_enrich_20,0.7610090008353151,0.7285562954495237,0.7956166560358927,369,375,738,750,,5000,5000,1.0,3021694564,20260901
patch_norm,all_positive_classes,exactly_2_labels,,,micro,auc_target_bg,0.7478582608018985,0.7346052862494453,0.7605113568301253,367,375,683,750,,5000,5000,1.0,3021694564,20260901
patch_norm,all_positive_classes,exactly_2_labels,,,micro,ap_target_bg,0.3989021059837931,0.3784676859041123,0.41973218148000435,367,375,683,750,,5000,5000,1.0,3021694564,20260901
patch_norm,all_positive_classes,exactly_2_labels,,,micro,auc_target_other,0.49953507139517545,0.4985651085231296,0.5,322,375,644,750,,5000,5000,1.0,3021694564,20260901
patch_norm,all_positive_classes,exactly_2_labels,,,micro,ap_target_other,0.5441879241594225,0.5378847097102994,0.5507387878606635,322,375,644,750,,5000,5000,1.0,3021694564,20260901
patch_norm,all_positive_classes,exactly_2_labels,,,micro,target_mean,100.30951651058949,98.67044252743185,102.06910453570181,373,375,695,750,,5000,5000,1.0,3021694564,20260901
patch_norm,all_positive_classes,exactly_2_labels,,,micro,other_fg_mean,100.32705557924841,98.68804517529887,102.0822901469287,373,375,695,750,,5000,5000,1.0,3021694564,20260901
patch_norm,all_positive_classes,exactly_2_labels,,,micro,bg_mean,83.98674107852428,82.42487651111126,85.6167356848778,369,375,738,750,,5000,5000,1.0,3021694564,20260901
patch_norm,all_positive_classes,exactly_2_labels,,,micro,target_median,94.98426327053592,93.36785312940505,96.6967820508783,373,375,695,750,,5000,5000,1.0,3021694564,20260901
