graph,lambda,region,location,scope,stratum,aggregation,metric,estimate,ci_low,ci_high,num_images,num_images_total,num_rows,num_rows_total,num_classes,bootstrap_repeats,bootstrap_valid_repeats,bootstrap_valid_fraction,bootstrap_seed,bootstrap_base_seed
B3_spatial_feature,1.0,target,boundary,per_class,all,micro,median_stability,0.3920915365435075,0.367626397103386,0.41709230453679486,69,72,69,72,,5000,5000,1.0,3021694564,20260901
B3_spatial_feature,1.0,target,boundary,per_class,all,micro,q25_stability,0.29487330828239955,0.27633322394439874,0.31460508124577624,69,72,69,72,,5000,5000,1.0,3021694564,20260901
B3_spatial_feature,1.0,target,boundary,per_class,all,micro,q75_stability,0.5354552747330804,0.5044693837661546,0.5654542022788537,69,72,69,72,,5000,5000,1.0,3021694564,20260901
B3_spatial_feature,1.0,target,boundary,per_class,all,micro,mean_stability,0.3771884665980374,0.35437501437417257,0.3991563269242436,84,96,84,96,,5000,5000,1.0,3021694564,20260901
B3_spatial_feature,1.0,target,boundary,per_class,all,micro,median_stability,0.3301099103298925,0.307585427811383,0.35271546300119594,84,96,84,96,,5000,5000,1.0,3021694564,20260901
B3_spatial_feature,1.0,target,boundary,per_class,all,micro,q25_stability,0.25699393322602626,0.23907992022852417,0.2746930737866619,84,96,84,96,,5000,5000,1.0,3021694564,20260901
B3_spatial_feature,1.0,target,boundary,per_class,all,micro,q75_stability,0.45948728253798826,0.4294645984607922,0.48878975432953464,84,96,84,96,,5000,5000,1.0,3021694564,20260901
B3_spatial_feature,1.0,target,boundary,per_class,all,micro,mean_stability,0.48435936085130504,0.468198277685412,0.5018980803660724,73,74,73,74,,5000,5000,1.0,3021694564,20260901
B3_spatial_feature,1.0,target,boundary,per_class,all,micro,median_stability,0.43772078795384056,0.41876023013592295,0.45846985685958025,73,74,73,74,,5000,5000,1.0,3021694564,20260901
B3_spatial_feature,1.0,target,boundary,per_class,all,micro,q25_stability,0.3254516586048962,0.3077234869679865,0.3476099064531924,73,74,73,74,,5000,5000,1.0,3021694564,20260901
B3_spatial_feature,1.0,target,boundary,per_class,all,micro,q75_stability,0.6050983349958511,0.5832053188668335,0.6254686973803667,73,74,73,74,,5000,5000,1.0,3021694564,20260901
B3_spatial_feature,1.0,target,boundary,per_class,all,micro,mean_stability,0.40956847027531146,0.3888152860435803,0.4293444598843966,113,127,113,127,,5000,5000,1.0,3021694564,20260901
B3_spatial_feature,1.0,target,boundary,per_class,all,micro,median_stability,0.36663341400238264,0.34514213177944636,0.3871429279713865,113,127,113,127,,5000,5000,1.0,3021694564,20260901
B3_spatial_feature,1.0,target,boundary,per_class,all,micro,q25_stability,0.275486056585755,0.25849498477462596,0.29166971215045856,113,127,113,127,,5000,5000,1.0,3021694564,20260901
B3_spatial_feature,1.0,target,boundary,per_class,all,micro,q75_stability,0.5030726570537133,0.47272962812718966,0.5320398472283461,113,127,113,127,,5000,5000,1.0,3021694564,20260901
B3_spatial_feature,1.0,target,boundary,per_class,all,micro,mean_stability,0.458026281723989,0.4455170582096859,0.46988313931580183,117,119,117,119,,5000,5000,1.0,3021694564,20260901
B3_spatial_feature,1.0,target,boundary,per_class,all,micro,median_stability,0.41139653261400694,0.3978831625931445,0.42515663860465064,117,119,117,119,,5000,5000,1.0,3021694564,20260901
B3_spatial_feature,1.0,target,boundary,per_class,all,micro,q25_stability,0.31178988178825784,0.30017881525858375,0.32326555363171966,117,119,117,119,,5000,5000,1.0,3021694564,20260901
B3_spatial_feature,1.0,target,boundary,per_class,all,micro,q75_stability,0.5708102820775448,0.5532151692263888,0.5878719960323582,117,119,117,119,,5000,5000,1.0,3021694564,20260901
B3_spatial_feature,1.0,target,boundary,per_class,all,micro,mean_stability,0.4374688195011319,0.42076390650100104,0.45319970859563696,112,123,112,123,,5000,5000,1.0,3021694564,20260901
B3_spatial_feature,1.0,target,boundary,per_class,all,micro,median_stability,0.3941981565606381,0.3771278043758113,0.4105696284777618,112,123,112,123,,5000,5000,1.0,3021694564,20260901
B3_spatial_feature,1.0,target,boundary,per_class,all,micro,q25_stability,0.29171627633539693,0.2789818195192504,0.3039530113070879,112,123,112,123,,5000,5000,1.0,3021694564,20260901
B3_spatial_feature,1.0,target,boundary,per_class,all,micro,q75_stability,0.5499847061665994,0.5265660051588842,0.5724458815054517,112,123,112,123,,5000,5000,1.0,3021694564,20260901
B3_spatial_feature,1.0,target,boundary,per_class,all,micro,mean_stability,0.44731905861443405,0.4281220593809995,0.46568429928932076,71,71,71,71,,5000,5000,1.0,3021694564,20260901
B3_spatial_feature,1.0,target,boundary,per_class,all,micro,median_stability,0.4091886899001162,0.3881908541256693,0.42956490233330663,71,71,71,71,,5000,5000,1.0,3021694564,20260901
B3_spatial_feature,1.0,target,boundary,per_class,all,micro,q25_stability,0.2870379889410147,0.27146009183816716,0.30251334917429884,71,71,71,71,,5000,5000,1.0,3021694564,20260901
B3_spatial_feature,1.0,target,boundary,per_class,all,micro,q75_stability,0.5717214059451936,0.5449679769575596,0.5977774064384506,71,71,71,71,,5000,5000,1.0,3021694564,20260901
B3_spatial_feature,1.0,target,boundary,per_class,all,micro,mean_stability,0.46910677816066404,0.45323326986397594,0.484627235906135,72,75,72,75,,5000,5000,1.0,3021694564,20260901
B3_spatial_feature,1.0,target,boundary,per_class,all,micro,median_stability,0.4358712277478642,0.415100415439478,0.45621296550830204,72,75,72,75,,5000,5000,1.0,3021694564,20260901
B3_spatial_feature,1.0,target,boundary,per_class,all,micro,q25_stability,0.3157875698266758,0.30172591952203737,0.3300430417346122,72,75,72,75,,5000,5000,1.0,3021694564,20260901
B3_spatial_feature,1.0,target,boundary,per_class,all,micro,q75_stability,0.5922211140601171,0.5685560817012714,0.6145284694872347,72,75,72,75,,5000,5000,1.0,3021694564,20260901
B3_spatial_feature,1.0,target,boundary,per_class,all,micro,mean_stability,0.4335056739942057,0.4220883813756692,0.44510247669813985,126,128,126,128,,5000,5000,1.0,3021694564,20260901
B3_spatial_feature,1.0,target,boundary,per_class,all,micro,median_stability,0.38258181595140034,0.3692291592713566,0.3962088207591228,126,128,126,128,,5000,5000,1.0,3021694564,20260901
B3_spatial_feature,1.0,target,boundary,per_class,all,micro,q25_stability,0.27860720695129465,0.26888840465545655,0.2882724277098013,126,128,126,128,,5000,5000,1.0,3021694564,20260901
B3_spatial_feature,1.0,target,boundary,per_class,all,micro,q75_stability,0.5507220773115045,0.533880579523975,0.5684250543428585,126,128,126,128,,5000,5000,1.0,3021694564,20260901
B3_spatial_feature,1.0,target,boundary,per_class,all,micro,mean_stability,0.4771128083577516,0.4663336140928886,0.48756465191424,77,79,77,79,,5000,5000,1.0,3021694564,20260901
B3_spatial_feature,1.0,target,boundary,per_class,all,micro,median_stability,0.4324320626336259,0.41984756695592085,0.44484500334728716,77,79,77,79,,5000,5000,1.0,3021694564,20260901
B3_spatial_feature,1.0,target,boundary,per_class,all,micro,q25_stability,0.3205491459698646,0.31066445898172196,0.33060354001652925,77,79,77,79,,5000,5000,1.0,3021694564,20260901
B3_spatial_feature,1.0,target,boundary,per_class,all,micro,q75_stability,0.6065895108433513,0.5895023290468733,0.6224986264694341,77,79,77,79,,5000,5000,1.0,3021694564,20260901
B3_spatial_feature,1.0,target,boundary,per_class,all,micro,mean_stability,0.45336427093820486,0.4370181199893617,0.4683180405110188,75,76,75,76,,5000,5000,1.0,3021694564,20260901
B3_spatial_feature,1.0,target,boundary,per_class,all,micro,median_stability,0.40860004256169,0.39240416205743034,0.424139055886649,75,76,75,76,,5000,5000,1.0,3021694564,20260901
B3_spatial_feature,1.0,target,boundary,per_class,all,micro,q25_stability,0.2968961400538683,0.2848003254419095,0.30882723362626213,75,76,75,76,,5000,5000,1.0,3021694564,20260901
B3_spatial_feature,1.0,target,boundary,per_class,all,micro,q75_stability,0.5799031373361746,0.5561796459262994,0.6020681517372529,75,76,75,76,,5000,5000,1.0,3021694564,20260901
B3_spatial_feature,1.0,target,boundary,per_class,all,micro,mean_stability,0.4053578330028798,0.3952972498740866,0.4151533280624138,412,445,412,445,,5000,5000,1.0,3021694564,20260901
B3_spatial_feature,1.0,target,boundary,per_class,all,micro,median_stability,0.35470138699521575,0.34455460111087444,0.3649238789676324,412,445,412,445,,5000,5000,1.0,3021694564,20260901
B3_spatial_feature,1.0,target,boundary,per_class,all,micro,q25_stability,0.2607651647153193,0.2528891869707067,0.26873882647949743,412,445,412,445,,5000,5000,1.0,3021694564,20260901
B3_spatial_feature,1.0,target,boundary,per_class,all,micro,q75_stability,0.5112907864126259,0.4968889218993749,0.5249360926089148,412,445,412,445,,5000,5000,1.0,3021694564,20260901
B3_spatial_feature,1.0,target,boundary,per_class,all,micro,mean_stability,0.4092785138948774,0.38367611929898665,0.4341468190126869,68,85,68,85,,5000,5000,1.0,3021694564,20260901
B3_spatial_feature,1.0,target,boundary,per_class,all,micro,median_stability,0.36982698037343864,0.34327975298831426,0.3959592912096326,68,85,68,85,,5000,5000,1.0,3021694564,20260901
B3_spatial_feature,1.0,target,boundary,per_class,all,micro,q25_stability,0.27806029014070244,0.2591209483070059,0.29701176760265086,68,85,68,85,,5000,5000,1.0,3021694564,20260901
B3_spatial_feature,1.0,target,boundary,per_class,all,micro,q75_stability,0.51193102706662,0.4752473305834911,0.5480666732237509,68,85,68,85,,5000,5000,1.0,3021694564,20260901
B3_spatial_feature,1.0,target,boundary,per_class,all,micro,mean_stability,0.44350616008850097,0.42347072286804155,0.46196043181868807,57,57,57,57,,5000,5000,1.0,3021694564,20260901
B3_spatial_feature,1.0,target,boundary,per_class,all,micro,median_stability,0.3951839062205532,0.3741193329229167,0.41530242964886777,57,57,57,57,,5000,5000,1.0,3021694564,20260901
B3_spatial_feature,1.0,target,boundary,per_class,all,micro,q25_stability,0.2898276949530108,0.2733292575925588,0.30578473279285323,57,57,57,57,,5000,5000,1.0,3021694564,20260901
B3_spatial_feature,1.0,target,boundary,per_class,all,micro,q75_stability,0.5614423778627002,0.5321006063943762,0.5883186455293183,57,57,57,57,,5000,5000,1.0,3021694564,20260901
B3_spatial_feature,1.0,target,boundary,per_class,all,micro,mean_stability,0.45857744438343767,0.44325970568504514,0.4735187906076163,88,90,88,90,,5000,5000,1.0,3021694564,20260901
B3_spatial_feature,1.0,target,boundary,per_class,all,micro,median_stability,0.4145160404626619,0.3974247247897392,0.43170425722936734,88,90,88,90,,5000,5000,1.0,3021694564,20260901
B3_spatial_feature,1.0,target,boundary,per_class,all,micro,q25_stability,0.30110704680820083,0.2875998200070773,0.3148866007245784,88,90,88,90,,5000,5000,1.0,3021694564,20260901
B3_spatial_feature,1.0,target,boundary,per_class,all,micro,q75_stability,0.5863889416002415,0.5641373700387589,0.6087040185719502,88,90,88,90,,5000,5000,1.0,3021694564,20260901
B3_spatial_feature,1.0,target,boundary,per_class,all,micro,mean_stability,0.5052498636929258,0.49326201283315024,0.5168614535269,84,84,84,84,,5000,5000,1.0,3021694564,20260901
B3_spatial_feature,1.0,target,boundary,per_class,all,micro,median_stability,0.4705576820387727,0.45664200471891536,0.48465044615967645,84,84,84,84,,5000,5000,1.0,3021694564,20260901
B3_spatial_feature,1.0,target,boundary,per_class,all,micro,q25_stability,0.35223564603144214,0.34083618419466627,0.3636766210531017,84,84,84,84,,5000,5000,1.0,3021694564,20260901
B3_spatial_feature,1.0,target,boundary,per_class,all,micro,q75_stability,0.632992823120384,0.6152939464032118,0.6500573370938323,84,84,84,84,,5000,5000,1.0,3021694564,20260901
B3_spatial_feature,1.0,target,boundary,per_class,all,micro,mean_stability,0.43022644280424327,0.4096024841144358,0.44982099322512614,66,74,66,74,,5000,5000,1.0,3021694564,20260901
B3_spatial_feature,1.0,target,boundary,per_class,all,micro,median_stability,0.3883075395768339,0.36675301163108326,0.40860914835701445,66,74,66,74,,5000,5000,1.0,3021694564,20260901
B3_spatial_feature,1.0,target,boundary,per_class,all,micro,q25_stability,0.2937215603605816,0.2766042464938407,0.3100724878477866,66,74,66,74,,5000,5000,1.0,3021694564,20260901
B3_spatial_feature,1.0,target,boundary,per_class,all,micro,q75_stability,0.5381805610024568,0.5099406430216171,0.5654733087439021,66,74,66,74,,5000,5000,1.0,3021694564,20260901
B3_spatial_feature,1.0,target,interior,all_positive_classes,all,micro,mean_stability,0.46880916385171695,0.4640137117097702,0.47359203122746407,1399,1449,1850,2147,,5000,5000,1.0,3021694564,20260901
B3_spatial_feature,1.0,target,interior,all_positive_classes,all,micro,median_stability,0.4339282110111939,0.4288059736637966,0.43908693551011846,1399,1449,1850,2147,,5000,5000,1.0,3021694564,20260901
B3_spatial_feature,1.0,target,interior,all_positive_classes,all,micro,q25_stability,0.32284643235943605,0.3189948524651863,0.32673635174096183,1399,1449,1850,2147,,5000,5000,1.0,3021694564,20260901
B3_spatial_feature,1.0,target,interior,all_positive_classes,all,micro,q75_stability,0.5900337651009495,0.5834493549549432,0.5966479246622458,1399,1449,1850,2147,,5000,5000,1.0,3021694564,20260901
B3_spatial_feature,1.0,target,interior,all_positive_classes,all,macro_class,mean_stability,0.4724113226532102,0.46731246234162405,0.47738810228157635,1399,1449,1850,2147,20,5000,5000,1.0,3021694564,20260901
B3_spatial_feature,1.0,target,interior,all_positive_classes,all,macro_class,median_stability,0.4377326769421267,0.4323532597633785,0.4429670283832704,1399,1449,1850,2147,20,5000,5000,1.0,3021694564,20260901
B3_spatial_feature,1.0,target,interior,all_positive_classes,all,macro_class,q25_stability,0.32673491642676245,0.322767062830602,0.33062986388170906,1399,1449,1850,2147,20,5000,5000,1.0,3021694564,20260901
B3_spatial_feature,1.0,target,interior,all_positive_classes,all,macro_class,q75_stability,0.594212947640327,0.5871140883012268,0.6010587178312538,1399,1449,1850,2147,20,5000,5000,1.0,3021694564,20260901
B3_spatial_feature,1.0,target,interior,all_positive_classes,single_label,micro,mean_stability,0.5006132032493459,0.49508867705382387,0.5059639167452136,886,927,886,927,,5000,5000,1.0,3021694564,20260901
B3_spatial_feature,1.0,target,interior,all_positive_classes,single_label,micro,median_stability,0.4693545003886215,0.4633469403653488,0.47532890550981555,886,927,886,927,,5000,5000,1.0,3021694564,20260901
B3_spatial_feature,1.0,target,interior,all_positive_classes,single_label,micro,q25_stability,0.34865832655074636,0.3442439688171647,0.3531666993279312,886,927,886,927,,5000,5000,1.0,3021694564,20260901
B3_spatial_feature,1.0,target,interior,all_positive_classes,single_label,micro,q75_stability,0.6320773717583605,0.6241200381584845,0.6397075238381261,886,927,886,927,,5000,5000,1.0,3021694564,20260901
B3_spatial_feature,1.0,target,interior,all_positive_classes,single_label,macro_class,mean_stability,0.49400858830912037,0.48712242197560573,0.5000237321979718,886,927,886,927,20,5000,5000,1.0,3021694564,20260901
B3_spatial_feature,1.0,target,interior,all_positive_classes,single_label,macro_class,median_stability,0.4610989718703567,0.45384199771081696,0.46763429144425656,886,927,886,927,20,5000,5000,1.0,3021694564,20260901
B3_spatial_feature,1.0,target,interior,all_positive_classes,single_label,macro_class,q25_stability,0.3426419279394285,0.33709993856659687,0.3477109820311998,886,927,886,927,20,5000,5000,1.0,3021694564,20260901
B3_spatial_feature,1.0,target,interior,all_positive_classes,single_label,macro_class,q75_stability,0.6237291783045524,0.6142857279371057,0.6322898034811238,886,927,886,927,20,5000,5000,1.0,3021694564,20260901
B3_spatial_feature,1.0,target,interior,all_positive_classes,exactly_2_labels,micro,mean_stability,0.45475223079668925,0.4470735466517605,0.46219481295327725,366,375,615,750,,5000,5000,1.0,3021694564,20260901
B3_spatial_feature,1.0,target,interior,all_positive_classes,exactly_2_labels,micro,median_stability,0.4163879014915082,0.40829273724544957,0.424521550955651,366,375,615,750,,5000,5000,1.0,3021694564,20260901
B3_spatial_feature,1.0,target,interior,all_positive_classes,exactly_2_labels,micro,q25_stability,0.31079536911433303,0.30424971088524044,0.31749655084920675,366,375,615,750,,5000,5000,1.0,3021694564,20260901
B3_spatial_feature,1.0,target,interior,all_positive_classes,exactly_2_labels,micro,q75_stability,0.5702660180143709,0.5597012980070714,0.5804289316165497,366,375,615,750,,5000,5000,1.0,3021694564,20260901
B3_spatial_feature,1.0,target,interior,all_positive_classes,exactly_2_labels,macro_class,mean_stability,0.462424114973759,0.4490911591302163,0.47478336021089856,366,375,615,750,20,5000,5000,1.0,3021694564,20260901
B3_spatial_feature,1.0,target,interior,all_positive_classes,exactly_2_labels,macro_class,median_stability,0.426394915224486,0.4122196549681629,0.43995577009862374,366,375,615,750,20,5000,5000,1.0,3021694564,20260901
B3_spatial_feature,1.0,target,interior,all_positive_classes,exactly_2_labels,macro_class,q25_stability,0.31917882168846246,0.3097784308782253,0.3281220295141252,366,375,615,750,20,5000,5000,1.0,3021694564,20260901
B3_spatial_feature,1.0,target,interior,all_positive_classes,exactly_2_labels,macro_class,q75_stability,0.5791478387192808,0.5607006658112245,0.5966823924860658,366,375,615,750,20,5000,5000,1.0,3021694564,20260901
B3_spatial_feature,1.0,target,interior,all_positive_classes,3plus_labels,micro,mean_stability,0.4128396364091469,0.401464921211482,0.4240182267676254,147,147,349,470,,5000,5000,1.0,3021694564,20260901
B3_spatial_feature,1.0,target,interior,all_positive_classes,3plus_labels,micro,median_stability,0.37490127108628224,0.36362947618908087,0.38621809184006173,147,147,349,470,,5000,5000,1.0,3021694564,20260901
B3_spatial_feature,1.0,target,interior,all_positive_classes,3plus_labels,micro,q25_stability,0.2785543568357612,0.2703951357294803,0.2866102417344776,147,147,349,470,,5000,5000,1.0,3021694564,20260901
B3_spatial_feature,1.0,target,interior,all_positive_classes,3plus_labels,micro,q75_stability,0.5181327019484558,0.5013158684405986,0.5347168485445966,147,147,349,470,,5000,5000,1.0,3021694564,20260901
B3_spatial_feature,1.0,target,interior,all_positive_classes,3plus_labels,macro_class,mean_stability,0.4078478968758581,0.38674167786336144,0.42862279798200864,147,147,349,470,19,5000,5000,1.0,3021694564,20260901
B3_spatial_feature,1.0,target,interior,all_positive_classes,3plus_labels,macro_class,median_stability,0.36734935684715014,0.346421427240419,0.38900604104042,147,147,349,470,19,5000,5000,1.0,3021694564,20260901
B3_spatial_feature,1.0,target,interior,all_positive_classes,3plus_labels,macro_class,q25_stability,0.2732595372380042,0.25677357753678876,0.29185583543532,147,147,349,470,19,5000,5000,1.0,3021694564,20260901
B3_spatial_feature,1.0,target,interior,all_positive_classes,3plus_labels,macro_class,q75_stability,0.512350751662708,0.4829134749352602,0.539184789993939,147,147,349,470,19,5000,5000,1.0,3021694564,20260901
B3_spatial_feature,1.0,target,interior,per_class,all,micro,mean_stability,0.46799719914978,0.4480407028452791,0.48597216900487983,81,90,81,90,,5000,5000,1.0,3021694564,20260901
B3_spatial_feature,1.0,target,interior,per_class,all,micro,median_stability,0.43412650486937276,0.4125637302875928,0.45413034200701213,81,90,81,90,,5000,5000,1.0,3021694564,20260901
B3_spatial_feature,1.0,target,interior,per_class,all,micro,q25_stability,0.32935694687896305,0.3149334022472342,0.3431786024569747,81,90,81,90,,5000,5000,1.0,3021694564,20260901
B3_spatial_feature,1.0,target,interior,per_class,all,micro,q75_stability,0.5852094580545838,0.5563740635218172,0.6113765913876555,81,90,81,90,,5000,5000,1.0,3021694564,20260901
B3_spatial_feature,1.0,target,interior,per_class,all,micro,mean_stability,0.4759901224091564,0.44560639077219083,0.5066646105191669,60,79,60,79,,5000,5000,1.0,3021694564,20260901
B3_spatial_feature,1.0,target,interior,per_class,all,micro,median_stability,0.4497214939445257,0.41873121252970213,0.4830788833748367,60,79,60,79,,5000,5000,1.0,3021694564,20260901
B3_spatial_feature,1.0,target,interior,per_class,all,micro,q25_stability,0.36465714226166407,0.33879985191092904,0.3931203962425838,60,79,60,79,,5000,5000,1.0,3021694564,20260901
B3_spatial_feature,1.0,target,interior,per_class,all,micro,q75_stability,0.5699557565152645,0.5273827782560833,0.6130607980343366,60,79,60,79,,5000,5000,1.0,3021694564,20260901
B3_spatial_feature,1.0,target,interior,per_class,all,micro,mean_stability,0.5342570949237618,0.5126107454871558,0.5554419261763281,90,103,90,103,,5000,5000,1.0,3021694564,20260901
B3_spatial_feature,1.0,target,interior,per_class,all,micro,median_stability,0.5115386282404264,0.48844358966323737,0.5342897189670448,90,103,90,103,,5000,5000,1.0,3021694564,20260901
B3_spatial_feature,1.0,target,interior,per_class,all,micro,q25_stability,0.3973643648127715,0.38028164820835575,0.4149733168361031,90,103,90,103,,5000,5000,1.0,3021694564,20260901
B3_spatial_feature,1.0,target,interior,per_class,all,micro,q75_stability,0.660763697574536,0.6303515258244488,0.6899487836293176,90,103,90,103,,5000,5000,1.0,3021694564,20260901
B3_spatial_feature,1.0,target,interior,per_class,all,micro,mean_stability,0.44844906989034655,0.426573777575562,0.4684603795603075,62,72,62,72,,5000,5000,1.0,3021694564,20260901
B3_spatial_feature,1.0,target,interior,per_class,all,micro,median_stability,0.40388212797622525,0.3809091864101948,0.42682243327671276,62,72,62,72,,5000,5000,1.0,3021694564,20260901
B3_spatial_feature,1.0,target,interior,per_class,all,micro,q25_stability,0.303607513316937,0.2857510730143866,0.3206892256893421,62,72,62,72,,5000,5000,1.0,3021694564,20260901
B3_spatial_feature,1.0,target,interior,per_class,all,micro,q75_stability,0.555829671361754,0.5235872264212832,0.5853879787232803,62,72,62,72,,5000,5000,1.0,3021694564,20260901
B3_spatial_feature,1.0,target,interior,per_class,all,micro,mean_stability,0.4318006674052375,0.3995162389861486,0.4626635387113998,65,96,65,96,,5000,5000,1.0,3021694564,20260901
B3_spatial_feature,1.0,target,interior,per_class,all,micro,median_stability,0.4014424377909073,0.36995173575299795,0.4320202792108258,65,96,65,96,,5000,5000,1.0,3021694564,20260901
B3_spatial_feature,1.0,target,interior,per_class,all,micro,q25_stability,0.30310296155512334,0.2819763807187717,0.32351680343704564,65,96,65,96,,5000,5000,1.0,3021694564,20260901
B3_spatial_feature,1.0,target,interior,per_class,all,micro,q75_stability,0.535995305959995,0.49139630733030465,0.5802294387230797,65,96,65,96,,5000,5000,1.0,3021694564,20260901
B3_spatial_feature,1.0,target,interior,per_class,all,micro,mean_stability,0.49014094591300433,0.46641628906254223,0.511919953462907,71,74,71,74,,5000,5000,1.0,3021694564,20260901
B3_spatial_feature,1.0,target,interior,per_class,all,micro,median_stability,0.45937743961391314,0.4343510047708085,0.48336211324169087,71,74,71,74,,5000,5000,1.0,3021694564,20260901
B3_spatial_feature,1.0,target,interior,per_class,all,micro,q25_stability,0.3398957990214858,0.3210709649752682,0.358936662026859,71,74,71,74,,5000,5000,1.0,3021694564,20260901
B3_spatial_feature,1.0,target,interior,per_class,all,micro,q75_stability,0.6192944651653229,0.5875868702481413,0.6486433014127714,71,74,71,74,,5000,5000,1.0,3021694564,20260901
B3_spatial_feature,1.0,target,interior,per_class,all,micro,mean_stability,0.45383248248287267,0.4313988051800988,0.4760482763800807,91,127,91,127,,5000,5000,1.0,3021694564,20260901
B3_spatial_feature,1.0,target,interior,per_class,all,micro,median_stability,0.4180554939577213,0.3941338597887439,0.4412946255548679,91,127,91,127,,5000,5000,1.0,3021694564,20260901
B3_spatial_feature,1.0,target,interior,per_class,all,micro,q25_stability,0.30899963933196695,0.29147796974133694,0.3264160805470532,91,127,91,127,,5000,5000,1.0,3021694564,20260901
B3_spatial_feature,1.0,target,interior,per_class,all,micro,q75_stability,0.5743733535387686,0.5434025486056171,0.6056631968378843,91,127,91,127,,5000,5000,1.0,3021694564,20260901
B3_spatial_feature,1.0,target,interior,per_class,all,micro,mean_stability,0.5128179005382586,0.4950778822098294,0.5289749619638956,118,119,118,119,,5000,5000,1.0,3021694564,20260901
B3_spatial_feature,1.0,target,interior,per_class,all,micro,median_stability,0.48725928192547824,0.46889516260560554,0.504597386598234,118,119,118,119,,5000,5000,1.0,3021694564,20260901
B3_spatial_feature,1.0,target,interior,per_class,all,micro,q25_stability,0.3521257628986644,0.3388831424512312,0.3645977882607656,118,119,118,119,,5000,5000,1.0,3021694564,20260901
B3_spatial_feature,1.0,target,interior,per_class,all,micro,q75_stability,0.6556573615930343,0.6311709877234791,0.6780697040040703,118,119,118,119,,5000,5000,1.0,3021694564,20260901
B3_spatial_feature,1.0,target,interior,per_class,all,micro,mean_stability,0.4344985852336269,0.4131758806264172,0.45417561115621363,94,123,94,123,,5000,5000,1.0,3021694564,20260901
B3_spatial_feature,1.0,target,interior,per_class,all,micro,median_stability,0.4016223060006791,0.3802399479585918,0.42236328265086437,94,123,94,123,,5000,5000,1.0,3021694564,20260901
B3_spatial_feature,1.0,target,interior,per_class,all,micro,q25_stability,0.3044350732989768,0.2887966827531768,0.3212237777992617,94,123,94,123,,5000,5000,1.0,3021694564,20260901
B3_spatial_feature,1.0,target,interior,per_class,all,micro,q75_stability,0.5353627870691583,0.5054062845871927,0.5625441145687784,94,123,94,123,,5000,5000,1.0,3021694564,20260901
B3_spatial_feature,1.0,target,interior,per_class,all,micro,mean_stability,0.4527139607148143,0.42898144055141635,0.4752552342212865,68,71,68,71,,5000,5000,1.0,3021694564,20260901
B3_spatial_feature,1.0,target,interior,per_class,all,micro,median_stability,0.41514684446156025,0.391800379672659,0.43774641988986807,68,71,68,71,,5000,5000,1.0,3021694564,20260901
B3_spatial_feature,1.0,target,interior,per_class,all,micro,q25_stability,0.30028605324161406,0.28363136852100895,0.3160611428340083,68,71,68,71,,5000,5000,1.0,3021694564,20260901
B3_spatial_feature,1.0,target,interior,per_class,all,micro,q75_stability,0.5784830579205471,0.544439380400415,0.6101772238620281,68,71,68,71,,5000,5000,1.0,3021694564,20260901
B3_spatial_feature,1.0,target,interior,per_class,all,micro,mean_stability,0.4599955618860539,0.4428788390804044,0.47655471735004046,72,75,72,75,,5000,5000,1.0,3021694564,20260901
B3_spatial_feature,1.0,target,interior,per_class,all,micro,median_stability,0.4123282494644324,0.3951380755620725,0.42932505178796265,72,75,72,75,,5000,5000,1.0,3021694564,20260901
B3_spatial_feature,1.0,target,interior,per_class,all,micro,q25_stability,0.3076303792703483,0.2943229420225044,0.3210620192181631,72,75,72,75,,5000,5000,1.0,3021694564,20260901
B3_spatial_feature,1.0,target,interior,per_class,all,micro,q75_stability,0.5857151529441277,0.559290885110189,0.6112312224182628,72,75,72,75,,5000,5000,1.0,3021694564,20260901
B3_spatial_feature,1.0,target,interior,per_class,all,micro,mean_stability,0.48203962471314804,0.46669477161721507,0.49718446400588756,126,128,126,128,,5000,5000,1.0,3021694564,20260901
B3_spatial_feature,1.0,target,interior,per_class,all,micro,median_stability,0.4497316175155223,0.43354568434124907,0.4660521912920804,126,128,126,128,,5000,5000,1.0,3021694564,20260901
B3_spatial_feature,1.0,target,interior,per_class,all,micro,q25_stability,0.3237740480237537,0.3116911965800172,0.33625406813715536,126,128,126,128,,5000,5000,1.0,3021694564,20260901
B3_spatial_feature,1.0,target,interior,per_class,all,micro,q75_stability,0.6149933863845136,0.5926802863073228,0.6365940312914077,126,128,126,128,,5000,5000,1.0,3021694564,20260901
B3_spatial_feature,1.0,target,interior,per_class,all,micro,mean_stability,0.5080810631176688,0.4890937153332081,0.525104973941596,77,79,77,79,,5000,5000,1.0,3021694564,20260901
B3_spatial_feature,1.0,target,interior,per_class,all,micro,median_stability,0.4781857936026214,0.45703334586364747,0.4979251682685761,77,79,77,79,,5000,5000,1.0,3021694564,20260901
B3_spatial_feature,1.0,target,interior,per_class,all,micro,q25_stability,0.357481720458184,0.3410254892994005,0.37291485808829594,77,79,77,79,,5000,5000,1.0,3021694564,20260901
B3_spatial_feature,1.0,target,interior,per_class,all,micro,q75_stability,0.6405350614290732,0.6145678998485796,0.6635568646955994,77,79,77,79,,5000,5000,1.0,3021694564,20260901
B3_spatial_feature,1.0,target,interior,per_class,all,micro,mean_stability,0.4874285550050831,0.47029461589581245,0.5030700374001125,72,76,72,76,,5000,5000,1.0,3021694564,20260901
