graph,lambda,scope,stratum,aggregation,metric,estimate,ci_low,ci_high,num_images,num_images_total,num_rows,num_rows_total,num_classes,bootstrap_repeats,bootstrap_valid_repeats,bootstrap_valid_fraction,bootstrap_seed,bootstrap_base_seed
B1_spatial,0.25,per_class,all,micro,relative_l2_change,0.014401660849686694,0.014016699227951132,0.014825231955612297,1449,1449,1449,1449,,5000,5000,1.0,3021694564,20260901
B1_spatial,0.25,per_class,all,micro,map_pearson,0.9987119538278889,0.9986949548639454,0.9987287592505323,1449,1449,1449,1449,,5000,5000,1.0,3021694564,20260901
B1_spatial,0.25,per_class,all,micro,map_spearman,0.9975193499531558,0.9974392279036461,0.9975947190546595,1449,1449,1449,1449,,5000,5000,1.0,3021694564,20260901
B1_spatial,0.25,per_class,all,micro,smoothed_std_over_raw,0.956748055992166,0.9561202842749917,0.957392713362756,1449,1449,1449,1449,,5000,5000,1.0,3021694564,20260901
B1_spatial,0.25,per_class,all,micro,fidelity,0.011499603888568815,0.011313113169074561,0.01169441358970923,1449,1449,1449,1449,,5000,5000,1.0,3021694564,20260901
B1_spatial,0.25,per_class,all,micro,relative_l2_change,0.011499603888568815,0.011313113169074561,0.01169441358970923,1449,1449,1449,1449,,5000,5000,1.0,3021694564,20260901
B1_spatial,0.25,per_class,all,micro,map_pearson,0.9987803652748887,0.9987680414551451,0.9987920243424164,1449,1449,1449,1449,,5000,5000,1.0,3021694564,20260901
B1_spatial,0.25,per_class,all,micro,map_spearman,0.9978229273509124,0.997765696751117,0.9978766666127534,1449,1449,1449,1449,,5000,5000,1.0,3021694564,20260901
B1_spatial,0.25,per_class,all,micro,smoothed_std_over_raw,0.9568003738148613,0.9562891187422682,0.9573084728688187,1449,1449,1449,1449,,5000,5000,1.0,3021694564,20260901
B1_spatial,0.25,per_class,all,micro,fidelity,0.013604934993177508,0.013344509871400189,0.013890118538845506,1449,1449,1449,1449,,5000,5000,1.0,3021694564,20260901
B1_spatial,0.25,per_class,all,micro,relative_l2_change,0.013604934993177508,0.013344509871400189,0.013890118538845506,1449,1449,1449,1449,,5000,5000,1.0,3021694564,20260901
B1_spatial,0.25,per_class,all,micro,map_pearson,0.9986310075940223,0.9986134245251277,0.9986488332309914,1449,1449,1449,1449,,5000,5000,1.0,3021694564,20260901
