section,transform,kind,metric,count,finite_count,mean,std,median,q05,q95,min,max
mct_union_gt_vote_composition,signed_permutation,signed_permutation,mixed_patch_count,1449,1449,0.3636991028295376,0.9494584720046207,0.0,0.0,2.0,0.0,9.0
mct_union_gt_vote_composition,signed_permutation,signed_permutation,void_vote,1449,1449,17.37750172532781,29.760258765094143,8.0,0.0,66.0,0.0,340.0
mct_union_gt_vote_composition,signed_permutation,signed_permutation,void_vote_fraction_all,1449,1449,0.04525391074304117,0.07750067386743267,0.020833333333333332,0.0,0.171875,0.0,0.8854166666666666
mct_union_gt_vote_composition,signed_permutation,signed_permutation,void_patch_count,1449,1449,26.63975155279503,52.62366355247502,10.0,0.0,110.59999999999991,0.0,668.0
mct_union_gt_vote_composition,signed_permutation,signed_permutation,foreground_vote_fraction_valid,1449,1449,0.3690712991807302,0.2194408449928169,0.335149863760218,0.06047083333333334,0.7456487631783457,0.0,1.0
mct_union_gt_vote_composition,signed_permutation,signed_permutation,background_vote_fraction_valid,1449,1449,0.6309287008192698,0.2194408449928169,0.6648501362397821,0.2543512368216543,0.9395291666666665,0.0,1.0
mct_union_gt_vote_composition,signed_permutation,signed_permutation,foreground_area_fraction_valid,1449,1449,0.367336505448094,0.24982662467325453,0.32950191570881227,0.027645075031928486,0.8194429123000551,0.0,1.0
mct_union_gt_vote_composition,signed_permutation,signed_permutation,foreground_vote_enrichment,1449,1441,1.2564653394973007,0.7512975337183344,1.0376339142029518,0.701631481805812,2.5791525574763856,0.3343166175024582,9.60453196654977
mct_union_gt_vote_composition,signed_permutation,signed_permutation,top10_foreground_fraction,1449,1449,0.33196180692053007,0.19944704143373407,0.2911392405063291,0.06329113924050633,0.6962025316455697,0.0,1.0
mct_union_gt_vote_composition,signed_permutation,signed_permutation,top10_background_fraction,1449,1449,0.618968996514401,0.20950509758688715,0.6455696202531646,0.24050632911392406,0.9113924050632911,0.0,1.0
mct_union_gt_vote_composition,signed_permutation,signed_permutation,top10_mixed_fraction,1449,1449,0.000550357732526142,0.002788337810975188,0.0,0.0,0.0,0.0,0.02531645569620253
mct_union_gt_vote_composition,signed_permutation,signed_permutation,top10_void_fraction,1449,1449,0.04851883883254273,0.08391217770115526,0.02531645569620253,0.0,0.189873417721519,0.0,0.9240506329113924
mct_vote_comparison,haar_00,haar,vote_spearman,1449,1449,0.17648774179709228,0.07794343478050429,0.1735782076442038,0.05729898090706091,0.3081927931640191,-0.02591507740469609,0.4876449197029592
mct_vote_comparison,haar_00,haar,top10_jaccard,1449,1449,0.17752140513464607,0.06395622906782066,0.17037037037037037,0.0821917808219178,0.2845528455284553,0.032679738562091505,0.43636363636363634
mct_vote_comparison,haar_00,haar,normalized_l1,1449,1449,1.218753594432942,0.10027615771002796,1.234375,1.0208333333333333,1.3541666666666665,0.7916666666666666,1.4322916666666665
mct_vote_comparison,haar_00,haar,vote_entropy_nats,1449,1449,5.356125483168186,0.20414326691196444,5.414531632527904,4.921307687640607,5.580352963290442,4.462904317172884,5.662465275629916
mct_vote_comparison,haar_00,haar,vote_entropy_normalized,1449,1449,0.8036909899756672,0.030631863423837512,0.8124548802443121,0.7384462257062744,0.8373365059452837,0.6696624267125534,0.8496575252717892
mct_union_gt_vote_composition,haar_00,haar,foreground_vote,1449,1449,135.8040027605245,80.60490546531157,123.0,24.0,276.0,0.0,384.0
mct_union_gt_vote_composition,haar_00,haar,foreground_vote_fraction_all,1449,1449,0.35365625718886584,0.2099086079825822,0.3203125,0.0625,0.71875,0.0,1.0
mct_union_gt_vote_composition,haar_00,haar,foreground_patch_count,1449,1449,276.0282953761215,187.40664681553315,248.0,21.400000000000006,603.3999999999996,0.0,784.0
